iso3,sex,diabetes,alcohol,undernutrition,smoking,diabetes.sd,alcohol.sd,undernutrition.sd,smoking.sd,inc.15plus,inc.15plus.sd,pop,adults,inc,inc.lo,inc.hi,inc.sd,hiv,hiv.sd,irr,irr.sd,sex,paf.hiv,paf.hiv.sd,sex,paf.dia,paf.dia.sd,sex,paf.alc,paf.alc.sd,sex,paf.smk,paf.smk.sd,sex,paf.und,paf.und.sd,inc.at.hiv,inc.at.hiv.sd,inc.at.dia,inc.at.dia.sd,inc.at.alc,inc.at.alc.sd,inc.at.smk,inc.at.smk.sd,inc.at.und,inc.at.und.sd,inc.at.hiv.num,inc.at.dia.num,inc.at.alc.num,inc.at.smk.num,inc.at.und.num,inc.at.hiv.lo.num,inc.at.hiv.hi.num,inc.at.dia.lo.num,inc.at.dia.hi.num,inc.at.alc.lo.num,inc.at.alc.hi.num,inc.at.smk.lo.num,inc.at.smk.hi.num,inc.at.und.lo.num,inc.at.und.hi.num
CHE,a,0.04,0.095,0.025,0.251000003814697,0.0104591834301851,,,0.0247448999054578,5.23437215523252,0.419021556821128,8654618,7360004,4.66398401408358,3.99061927644603,5.3890706092604,0.356937552098233,0.00196669569933647,0.000169078408168653,24.2398063566171,6.92622115153939,a,0.0435321562706383,0.0130037752647319,a,0.0195594655961211,0.0069878549497535,a,0.178235033291989,0.0497326924207352,a,0.122706295033841,0.0465950544750704,a,0.0521313159091489,0.00114598689956952,0.203033280944845,0.0627800217671394,0.102381522087565,0.0375982003916696,0.932948495350531,0.271621455914557,0.642290413996885,0.250020105132086,0.243139624033411,0.0193643635956378,17,7,68,47,21,8,29,2,15,30,121,14,98,17,24
CHE,f,0.0279999995231628,0.0320000004768372,,0.225,0.00969387803758894,,,0.0229591836734694,4.43959615760459,0.497745155461867,3950618,3730069,4.00828256098987,3.99061927644603,5.3890706092604,0.429752682836043,,,,,f,,,f,0.0137728978713496,0.00588240432284117,f,0.0688869255302799,0.0215742371832938,f,0.111610800914912,0.0429514060150693,f,,,,,0.0611461044687239,0.0271585816846119,0.305830129893424,0.10229844465471,0.495506882889015,0.199761772271754,,,,2,11,18,,,,0,4,4,20,6,36,,
CHE,m,0.0530000019073486,0.161000003814697,,0.277999992370606,0.0176020398431895,,,0.0293367346938776,6,0.678415769170304,3861215,3629935,5.32996649934974,3.99061927644603,5.3890706092604,0.571458565524909,,,,,m,,,m,0.0257053285142701,0.0105581281723271,m,0.266761437509747,0.0667923136802005,m,0.133867076655288,0.0504755135958001,m,,,,,0.154231971085621,0.0660945345087991,1.60056862505848,0.442050844230505,0.80320245993173,0.318025821589286,,,,5,58,29,,,,1,11,29,96,10,57,,
CHL,a,0.105,0.06,0.035,0.447000007629395,0.019897959670242,,,0.0811224470333177,18.0263708381381,1.37883573154254,19116209,15438493,14.5583258689001,12.4564532977176,16.8216290234648,1.11415759200766,0.00403019238804096,0.000234129448333795,28.8369062998787,3.92778731783009,a,0.100658487452201,0.0138546706744365,a,0.049654555960068,0.0148103808854542,a,0.121181313000082,0.0359944087460579,a,0.196401028204477,0.0736067885308723,a,0.0714923406567588,0.00153950732769717,1.46541906179973,0.231298482157181,0.895091439539265,0.276372002526372,2.18445928679196,0.671852962937933,3.54039776740553,1.35801395501089,1.04080879241151,0.0827646440502078,280,138,337,546,198,200,373,54,259,134,631,162,1160,169,231
CHL,f,0.108000001907349,0.0189999997615814,,0.402999992370606,0.0280612244897959,,,0.0739795918367347,13.1446861973155,1.37773801768108,8454622,7884259,10.6945650555449,12.4564532977176,16.8216290234648,1.12093272052375,,,,,f,,,f,0.0509159121915888,0.0175791678108062,f,0.0422013408412428,0.0135590350190175,f,0.181033231052432,0.0692061287748783,f,,,,,0.669273688208505,0.242697348700956,0.554723382464091,0.188401643331222,2.37962501347033,0.948072160428527,,,,52,43,187,,,,20,99,18,80,64,374,,
CHL,m,0.101999998092651,0.103000001907349,,0.492000007629395,0.0285714305177027,,,0.0905612244897959,23,2.42342237685443,8146094,7554234,18.5306623377757,12.4564532977176,16.8216290234648,1.9422599834128,,,,,m,,,m,0.0482150524809774,0.0174180037034477,m,0.190173301705934,0.0523384858004723,m,0.211397983929503,0.0780283596281584,m,,,,,1.10894620706248,0.419435674594825,4.37398593923648,1.29521737970361,4.86215363037857,1.87589765340786,,,,83,330,367,,,,30,162,157,567,131,721,,
CHN,a,0.0880000019073486,0.0440000009536743,0.025,0.247000007629395,0.0163265296391078,,,0.0329081622921691,63.4366033325095,5.12403629914516,1439323774,1184393403,58.5286193992933,49.7889014626202,67.9641904532001,4.63919314152029,0.000828427225019907,0.000143605324395268,18.2167725738856,3.6490324018906,a,0.0140476583596674,0.00382838157705598,a,0.0419849904632446,0.0125173580774876,a,0.0921124495930293,0.02819108819334,a,0.120913984778667,0.0471405931894019,a,0.0521313159091489,0.00114598689956952,0.822190049584276,0.234029606366911,2.66338518593604,0.825181852851928,5.84330092681877,1.85521514123259,7.67037248975739,3.0634843890513,3.0511739476309,0.251032159777822,11833,31544,69207,90847,43916,6180,19292,12737,58732,27181,130529,26016,195472,37120,51275
CHN,f,0.0759999990463257,0.00200000002980232,,0.0179999995231628,0.0209183668603702,,,0.00331632640897011,40.6105410661139,4.35062222240631,621748567,582272462,36.3050357580703,49.7889014626202,67.9641904532001,3.72711351746643,,,,,f,,,f,0.036433611743866,0.0131803171146855,f,0.00463599721669878,0.00154172385980487,f,0.0101350276339389,0.00459580143730048,f,,,,,1.47958868591112,0.561174037601727,0.188270355351135,0.0661198894697663,0.411588955934275,0.192815385447471,,,,8615,1096,2396,,,,3193,16680,444,2036,652,5254,,
CHN,m,0.0989999961853027,0.0839999961853027,,0.477000007629395,0.0272959178807784,,,0.0625,85,9.16074147729032,646577273,602120941,72.3841745902232,49.7889014626202,67.9641904532001,7.43103621667416,,,,,m,,,m,0.0468770550482317,0.0168018255093624,m,0.161185194345416,0.0458487721081535,m,0.207060622711653,0.0733201352921986,m,,,,,3.98454967909969,1.49924200530096,13.7007415193604,4.1886069018934,17.6001529304905,6.54901184175439,,,,23991,82495,105974,,,,8918,46392,38258,143438,39934,203675,,
CIV,a,0.0690000009536743,0.1,0.198999996185303,0.123999996185303,0.0160714290579971,,,0.0301020388700524,226.427507233445,45.7656728909255,26378275,15429056,135.089726027427,86.5869538575183,194.189648305385,27.5499031246805,0.0143904027082893,0.000834479461137012,12.2900110331985,3.47147398119493,a,0.138115958897106,0.0377183409395282,a,0.0332266404347374,0.0110303776560558,a,0.185740469387786,0.0513818965405167,a,0.0650842276884849,0.0299697664244494,a,0.304458289764288,0.00491158538413684,18.6580470474254,6.44369037058156,7.52342536737959,2.96733734437837,42.0567514758464,14.5994920260494,14.7368594357176,7.53677419268939,41.1291869510366,8.41508624861309,4921,1160,6488,2273,10849,2175,8770,162,3121,1258,15925,120,7490,6943,15612
CIV,f,0.0630000019073486,0.0409999990463257,,0.00899999976158142,0.0201530602513527,,,0.00357142851060751,176.140811271156,49.0613493667016,9683391,7630566,102.772968103667,86.5869538575183,194.189648305385,28.6258502910196,,,,,f,,,f,0.0303913137886504,0.0121252851497527,f,0.0864258340330415,0.0266021660076597,f,0.00509534266591435,0.0030175797133122,f,,,,,5.35315066632915,2.6718051701807,15.2231165213662,6.45278614882639,0.897497790878689,0.605741158964348,,,,408,1161,68,,,,67,1049,277,2668,3,221,,
CIV,m,0.0730000019073486,0.156000003814697,,0.238999996185303,0.0244897968915044,,,0.0568877531557667,275,76.7729386610727,9876865,7798490,161.612570719568,86.5869538575183,194.189648305385,45.0147284828696,,,,,m,,,m,0.0350082624966956,0.0143496914248626,m,0.260770508241473,0.0658044809325764,m,0.117034845853824,0.0508977994019292,m,,,,,9.62727218659129,4.89995449890342,71.7118897664051,27.4554456185026,32.1845826098017,17.0855020768447,,,,750,5592,2509,,,,118,1953,1604,12025,353,6734,,
CMR,a,0.0669999980926514,0.07,0.0630000019073486,0.075,0.0150510194350262,,,0.0135204086498338,295.250937024379,59.0140888222323,26545864,15379629,174.477910035404,112.443671593237,249.893886151561,35.1891018425155,0.018703704652446,0.000713498478690484,17.4379820905786,4.82299814235858,a,0.231450592819147,0.0534742000733065,a,0.0323018514152237,0.0105475835682797,a,0.138343433937737,0.0403485487682187,a,0.0406717140305643,0.0178781982225595,a,0.121721442356531,0.00247939425268232,40.3830157115401,12.5269501547895,9.53715189796706,3.70397580520493,40.8460285012872,14.6370232106535,12.0083616779117,5.89383439260636,21.2377028688625,4.30594255044064,10720,1466,6281,1846,5637,5226,18153,208,3926,1104,15869,113,5929,3624,8088
CMR,f,0.0690000009536743,0.0229999995231628,,0.00300000011920929,0.0224489800784053,,,0.00127551020408163,229.050334420709,63.2377959244081,9772759,7734878,133.522086499633,112.443671593237,249.893886151561,36.8636984478534,,,,,f,,,f,0.0331711659399232,0.0133459428335825,f,0.0505903651923443,0.0161258856747827,f,0.0017060618768975,0.00105154168370832,f,,,,,7.59786665166425,3.8022493589445,11.5877400657723,4.99178559550626,0.390774043445795,0.272163935483318,,,,587,896,30,,,,97,1508,208,2074,1,100,,
CMR,m,0.065,0.118000001907349,,0.148000001907349,0.0209183668603702,,,0.0283163275037493,362,100.007509935184,9722573,7644751,208.56803781962,112.443671593237,249.893886151561,57.5829022269218,,,,,m,,,m,0.0313200586855365,0.0125337292276096,m,0.211581915641594,0.0567749598908357,m,0.0766464748472707,0.0329500775244479,m,,,,,11.3378612441642,5.65405944755954,76.5926534622572,30.0396709230973,27.746023894712,14.5564356852174,,,,866,5855,2121,,,,143,2228,1601,12814,305,5659,,
COD,a,0.0619999980926514,0.05,,,0.0193877560751779,,,,588.620193104959,117.65182496989,89561404,48546588,325.44166059757,209.715683991116,466.091573486512,65.6358145300707,0.00564382621782035,0.00038154175080557,15.6200089840986,4.39068409323284,a,0.0757147818868662,0.0217203666788754,a,0.0299295555566459,0.0117730897237522,a,0.10325652681621,0.0312458939463151,a,,,a,,,24.6407443490445,8.7576288028774,17.6171407712985,7.89563845594888,60.7788767539048,22.346363771753,,,,,22068,8552,29506,,,9476,39890,583,26921,4052,79682,,,,
COD,f,0.0609999990463257,0.01,,,0.025765307095586,,,,497.175117468574,139.048204951078,32358079,24522535,271.831868949602,209.715683991116,466.091573486512,76.0249901853304,,,,,f,,,f,0.0293946408813788,0.0143006145718727,f,0.0227129751983359,0.00743075479265232,f,,,f,,,,,14.6142840331461,8.43863976873459,11.2923261122935,4.9689313511504,,,,,,3583,2769,,,,,337,10572,564,6694,,,,
COD,m,0.0619999980926514,0.0910000038146973,,,0.0270408172996677,,,,681,190.728949244351,32015948,24024053,366.438039734999,209.715683991116,466.091573486512,102.484114471324,,,,,m,,,m,0.0298484996737081,0.0148805374825495,m,0.172122324725462,0.0483621355427967,m,,,m,,,,,20.3268282777952,11.9647738984461,117.21530313804,47.40776622556,,,,,,4883,28159,,,,,412,14739,6689,64768,,,,
COG,a,0.0769999980926514,0.0209999990463257,0.28,0.126999998092651,0.0224489800784053,,,0.0183673488850496,633.359595812127,131.742597282374,5518092,3240760,379.409725789021,239.668257807768,550.589060947105,79.6233591224543,0.0206111097821493,0.00391624646647987,21.7747504081362,8.71360490075345,a,0.286468787346702,0.0982043166200184,a,0.0368808372698857,0.0137969819305913,a,0.0464162069068523,0.0148540673971298,a,0.0666941848673884,0.0276799716400861,a,0.38113975952916,0.00547082954899974,108.689044054326,44.3813446222808,23.3588321864676,10.1622877965538,29.398150045656,11.3900157868715,42.2414019706284,19.9461530640982,144.608131650252,30.4216493089047,5997,757,952,1368,7979,2200,11664,78,2185,141,2520,104,4213,5035,11590
COG,f,0.0759999990463257,0.005,,0.00699999988079071,0.0306122448979592,,,0.00255102040816327,511.719222266893,147.999225011798,2039674,1633097,302.630147716495,239.668257807768,550.589060947105,87.5265680441588,,,,,f,,,f,0.0363219483564501,0.0169383161865321,f,0.0115012228377142,0.00380127795636823,f,0.00396938692731267,0.00225488302733102,f,,,,,18.5866391641809,10.5028563868315,5.88539680563335,2.64530630180462,2.03121159132081,1.33712199062171,,,,303,96,33,,,,36,844,21,227,2,103,,
COG,m,0.0769999980926514,0.0379999995231628,,0.246000003814697,0.0318877551020408,,,0.0316326520880874,756,218.917360390944,2023045,1607663,441.429618184536,239.668257807768,550.589060947105,127.670094352037,,,,,m,,,m,0.0367663572536824,0.0175025056414343,m,0.0806605678636319,0.024970586421812,m,0.120508384072491,0.0468310017647384,m,,,,,27.7953660837839,15.9545380765204,60.9793893049057,26.4207764717203,91.1043383588032,45.3270674304422,,,,446,980,1464,,,,50,1265,227,2271,249,3731,,
COK,a,0.275,0.0530000019073486,,0.266000003814697,0.042346934882962,,,0.042346934882962,0,0,17564,12434,13.1076537299823,11.2152244126226,15.1454298887483,1.00313676504967,,,,,a,,,a,0.119804111687922,0.0309138981691306,a,0.108717279740574,0.0327141422896179,a,0.128724782463461,0.0509002847062732,a,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COK,f,0.267000007629395,0.0179999995231628,,0.217999992370605,0.0566326550074986,,,0.0341836724962507,0,0,7025,6179,0,11.2152244126226,15.1454298887483,0,,,,,f,,,f,0.116492281539284,0.0339402368243959,f,0.0400784387679179,0.0129026612426207,f,0.108416749228092,0.043675235541989,f,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COK,m,0.282999992370605,0.0889999961853027,,0.312999992370606,0.0596938814435686,,,0.0479591817271953,0,0,7155,6255,0,11.2152244126226,15.1454298887483,0,,,,,m,,,m,0.122553436867093,0.0353802555501579,m,0.169028977266324,0.0476592197672529,m,0.147644606604287,0.0569211086798096,m,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COL,a,0.085,0.07,0.055,0.0790000009536743,0.0188775500472711,,,0.0102040816326531,46.5778085265436,5.97390934646854,50882884,39595244,36.970091700495,28.1478738601393,46.9760523609006,4.81031668925562,0.00355347389507246,0.000381547402484667,47.5300002442503,9.94356285245073,a,0.140895580156966,0.029209739443429,a,0.0405931397381791,0.0130762976963153,a,0.138343433937737,0.0403485487682187,a,0.0427588188827037,0.0179107842218377,a,0.107933750073449,0.00223304828724416,5.20892251859749,1.28267149786994,1.89073949021614,0.660203647472051,6.44373397685646,2.06713960236613,1.99161207873973,0.879011667908495,3.9903206377937,0.525827789170832,2650,748,2551,788,2030,1529,4074,241,1536,924,4988,168,1876,1540,2587
COL,f,0.0869999980926514,0.0379999995231628,,0.0370000004768372,0.025765307095586,,,0.00714285762942567,33.4879765893565,5.87894838019528,22193851,20382074,26.3551619160831,28.1478738601393,46.9760523609006,4.62675420364411,,,,,f,,,f,0.0414406916051552,0.0155821262619973,f,0.0806605678636319,0.024970586421812,f,0.0205679989049378,0.00932749037429966,f,,,,,1.38776491032018,0.583125996972219,2.70115920830151,0.97245565814068,0.688780665818466,0.339405638962398,,,,282,550,140,,,,88,587,212,1047,33,321,,
COL,m,0.0830000019073486,0.103999996185303,,0.121999998092651,0.0250000004865685,,,0.0158163260440437,60,10.6146988197849,21112092,19213170,46.4969201239311,28.1478738601393,46.9760523609006,8.16272050708294,,,,,m,,,m,0.0396166399174727,0.0150792165059441,m,0.191639384486117,0.0526520023728937,m,0.0642820859631915,0.0264103780731005,m,,,,,2.37699839504836,1.01046206485951,11.498363069167,3.79872864637124,3.85692515779149,1.74791292430297,,,,456,2209,741,,,,138,959,928,4036,203,1620,,
COM,a,0.08,0.00699999988079071,,0.135,0.0163265296391078,,,0.0280612244897959,53.9194582641826,11.4175808947778,869595,530281,35.5971512193377,22.9426493707215,50.9854295804906,7.17931444586526,0.000158694564711159,5.45699970104437e-05,22.4323065019999,13.9124474767809,a,0.00338348254454126,0.00259213339673502,a,0.038316988623359,0.0119131352683152,a,0.0160199944909792,0.00527317129991395,a,0.0704432809049373,0.031008170511223,a,,,0.120442339786025,0.0972142244037595,2.06603126888637,0.788992799107103,0.86378942434879,0.343398256828386,3.79826354474586,1.88881561567128,,,1,10,4,20,,0,3,1,27,0,12,1,62,,
COM,f,0.08,0,,0.0419999980926514,0.0229591836734694,,,0.0119897954317988,37.9530888321597,10.8927613692239,324933,264338,25.6082905710907,22.9426493707215,50.9854295804906,6.98364000975719,,,,,f,,,f,0.03825907750146,0.0141588346743223,f,0,3.47398309410238e-08,f,0.0232462628504758,0.0117236759209384,f,,,,,1.45205016704939,0.697303899422972,0,1.37171277249521e-06,0.88226747897984,0.527642583236616,,,,3,0,2,,,,0,9,0,0,0,6,,
COM,m,0.0790000009536743,0.0139999997615814,,0.227999992370606,0.022704080659516,,,0.0415816307067871,69,20.0299909996245,328856,265943,44.0267225386632,22.9426493707215,50.9854295804906,12.0065328127207,,,,,m,,,m,0.0378010003003981,0.014007305820446,m,0.031481787296141,0.0102166627529977,m,0.112638896222191,0.0463011154019006,m,,,,,2.60826902072747,1.25941625184244,2.17224332343373,0.967709948352988,7.77208383933115,4.01956852301306,,,,6,5,20,,,,1,17,1,13,3,53,,
CPV,a,0.085,0.0630000019073486,0.185,,0.0188775500472711,,,,53.0882346198028,7.00904315796748,555988,399859,40.1064480097063,30.5357780947814,50.9612440175259,5.21839972080107,0.00433102872723872,0.000391272775270643,35.18652140582,9.67329673690201,a,0.127689335634449,0.0334752850102947,a,0.0405931397381791,0.0130762976963153,a,0.12640761961907,0.0373403643430265,a,,,a,0.289235960787963,0.00476811812373263,5.12116570101696,1.5089810200829,2.15501812637489,0.755818432652148,6.71075736806797,2.18703803917046,,,11.6002270238799,1.52161850310187,28,8,26,,64,14,47,2,18,8,55,,,48,82
CPV,f,0.08,0.02,,,0.024234693877551,,,,33.8334092899904,5.93772689812818,225393,199776,25.9382424403854,30.5357780947814,50.9612440175259,4.45023596297963,,,,,f,,,f,0.0382456989347207,0.0146287600992213,f,0.044313903976468,0.0142094835837942,f,,,f,,,,,1.29398238564015,0.551436640109951,1.49929045047317,0.554507383898419,,,,,,2,2,,,,,0,5,1,5,,,,
CPV,m,0.0910000038146973,0.106999998092651,,,0.02857142808486,,,,72,12.6909441992247,226398,200083,52.5941709273172,30.5357780947814,50.9612440175259,9.02360564489994,,,,,m,,,m,0.0432326213027251,0.0168330985832191,m,0.196003604787107,0.0535768510593346,m,,,m,,,,,3.11274873379621,1.34743117336142,14.1122595446717,4.64008551026417,,,,,,6,28,,,,,1,13,11,52,,,,
CRI,a,0.0889999961853027,0.0690000009536743,0.0320000004768372,0.0980000019073486,0.019897959670242,,,0.0193877560751779,12.612758020496,1.67451775626147,5094114,4033110,10.5501809594968,8.03262181304563,13.4056331338873,1.37272344237801,0.0030653024255052,0.000149860720136393,19.5028397291349,8.35741126286906,a,0.0531099634566231,0.0231109176851177,a,0.0424130293249342,0.0136804739876317,a,0.136660053756245,0.039929837199598,a,0.0523515889541642,0.0231869333098561,a,0.0657676331463555,0.00142496015988892,0.560319725219636,0.256460466948505,0.534945275791596,0.187994170614748,1.72366018909549,0.557204460021818,0.660297923467345,0.307766373998109,0.693860430971851,0.0915448127423342,28,21,69,26,35,8,59,7,43,25,135,5,64,26,45
CRI,f,0.0889999961853027,0.0340000009536743,,0.05,0.0265306112717609,,,0.009948979835121,7.55909555109377,1.31948014704672,2200789,2030886,6.32876178237766,8.03262181304563,13.4056331338873,1.07031689993769,,,,,f,,,f,0.0423454697077747,0.0159723388042806,f,0.0728481245137389,0.022726550300609,f,0.0275541284122771,0.0124973580718605,f,,,,,0.320093451677016,0.134697270854742,0.550665933917329,0.199125976465243,0.20828428949551,0.102557793306805,,,,6,11,4,,,,2,13,4,21,1,9,,
CRI,m,0.0880000019073486,0.103999996185303,,0.146999998092651,0.0272959178807784,,,0.0285714305177027,17,3.09639518106216,2180323,2002224,14.3641171309346,8.03262181304563,13.4056331338873,2.42925201588925,,,,,m,,,m,0.0418798594262733,0.0162017118706174,m,0.191639384486117,0.0526520023728937,m,0.0761687008295093,0.0328642220062223,m,,,,,0.711957610246646,0.308535131709401,3.257869536264,1.08621723152218,1.29486791410166,0.614911529321998,,,,14,65,25,,,,4,30,27,119,6,58,,
CUB,a,0.0839999961853027,0.0659999990463257,0.025,0.271000003814697,0.0196428566562886,,,0.0698979630762217,7.28910891962468,0.577086273025283,11326616,9523337,6.34973312669996,5.38526301319009,7.3924719354941,0.512344783954057,0.00292505722803704,0.000156130906631502,36.0524600939056,6.57331438731147,a,0.0926973799536099,0.0164647639566523,a,0.0401283281599199,0.013256927189549,a,0.131566734448482,0.0386518511214771,a,0.130140991695828,0.0571671220862685,a,0.0521313159091489,0.00114598689956952,0.58860362424973,0.115138143769821,0.292499754720099,0.099661350458603,0.959004257594322,0.292640123037202,0.948611863378858,0.42469455793364,0.331019943566783,0.0276889334775968,66,27,91,90,37,43,94,10,53,38,166,21,206,31,43
CUB,f,0.0960000038146973,0.0359999990463257,,0.145,0.0321428581159942,,,0.0408163265306122,3.22406837633479,0.31608167102714,5104293,4826510,2.85639090068454,5.38526301319009,7.3924719354941,0.277314291259125,,,,,f,,,f,0.0454570753847793,0.0184228985796137,f,0.0767724854202338,0.0238585311160194,f,0.0750013381382431,0.0358730499284186,f,,,,,0.146556719228734,0.0613866337867555,0.247519742415999,0.0810101845246262,0.241809442474302,0.118605013107557,,,,7,11,11,,,,2,14,5,21,2,26,,
CUB,m,0.0730000019073486,0.0960000038146973,,0.397000007629395,0.0247448974726151,,,0.101530610298624,11,1.12414340157684,4990327,4696827,9.64179991936023,5.38526301319009,7.3924719354941,0.936079480738748,,,,,m,,,m,0.0350054427195751,0.014449105360832,m,0.179748039127363,0.0500681382305136,m,0.178008348953126,0.0739653461262645,m,,,,,0.385059869915326,0.16454275086572,1.97722843040099,0.589340461769936,1.95809183848438,0.841980921512651,,,,18,92,91,,,,5,37,44,158,28,190,,
CYP,a,0.07,0.0690000009536743,0.0680000019073486,0.367000007629395,0.0158163260440437,,,0.0522959183673469,6.68160272122546,0.526789236447317,1207361,1007213,5.74815923464923,4.91826588276097,6.64179685989545,0.43991014550887,0.000874634844093854,0.000118971370336148,58.3259294833561,18.5116288605661,a,0.0474788134613614,0.0160365036199193,a,0.0336937533093007,0.0110172612795641,a,0.136660053756245,0.039929837199598,a,0.168301374761277,0.0628626496471474,a,0.130124300519512,0.00262520544003973,0.272915780048113,0.0947799116701641,0.225128273799723,0.075944697627626,0.913108187060542,0.277136973737655,1.12452292359094,0.430553875493267,0.747975199683503,0.0592098456319603,3,2,9,11,9,1,5,0,4,3,16,3,23,7,10
CYP,f,0.0569999980926514,0.0320000004768372,,0.232999992370605,0.019897959670242,,,0.031122450925866,5.80998660265938,0.642501942730779,538194,506763,5.22415843876868,4.91826588276097,6.64179685989545,0.562792554728399,,,,,f,,,f,0.0275745009252234,0.0116939351284429,f,0.0688869255302799,0.0215742371832938,f,0.114965897088327,0.0451057203815834,f,,,,,0.160207480950567,0.0706143973574897,0.400232114429321,0.13365146467202,0.667950321845898,0.273812664250797,,,,0,2,3,,,,0,1,0,3,1,6,,
CYP,m,0.0830000019073486,0.105,,0.500999984741211,0.0247448974726151,,,0.0709183654006647,7,0.836494557194725,533836,500450,6.27244915765033,4.91826588276097,6.64179685989545,0.675723703102323,,,,,m,,,m,0.0396194481063745,0.014984924990007,m,0.193099781678472,0.0529628887446242,m,0.214858664029492,0.0760075028135579,m,,,,,0.277336136744622,0.110717334570441,1.3516984717493,0.406819403477986,1.50401064820645,0.565176497773325,,,,1,6,7,,,,0,2,3,11,2,14,,
CZE,a,0.075,0.06,0.025,0.315,0.018367346452207,,,0.0326530592782157,5.57281740552665,0.430003331101109,10708982,9021723,4.73615316289802,4.05236895403019,5.47245952082717,0.362460701242196,0.000320011743413146,2.4261245277086e-05,23.9306437576452,6.92226561605778,a,0.00727951673276986,0.00225675237790051,a,0.0359935360322884,0.012221417121731,a,0.121181313000082,0.0359944087460579,a,0.148677745720233,0.0551290495492027,a,0.0521313159091489,0.00114598689956952,0.034476906198277,0.0110395323279735,0.200585404087188,0.0700416166824042,0.675321330311429,0.207825160086559,0.828553929164182,0.314699720864929,0.246901896729151,0.0196640021951292,3,18,60,74,26,1,6,6,35,25,111,23,153,22,30
CZE,f,0.0659999990463257,0.0170000004768372,,0.272999992370605,0.0214285704554344,,,0.0275510184618892,2.71109952648996,0.264376415968949,4887395,4615741,2.34255659817956,4.05236895403019,5.47245952082717,0.226847041361948,,,,,f,,,f,0.0317823954185703,0.0127867324470689,f,0.0379451181739418,0.0122403010418931,f,0.131836265706048,0.0496678127989345,f,,,,,0.0861652371700026,0.0358297210284586,0.102872991913979,0.0348185512302338,0.357421237529871,0.139710612848295,,,,3,4,16,,,,1,8,2,8,5,32,,
CZE,m,0.0839999961853027,0.106000003814697,,0.355999984741211,0.0262755106906502,,,0.0375000019462741,8,0.835790363003258,4693138,4405982,7.20417358656422,4.05236895403019,5.47245952082717,0.697633288706871,,,,,m,,,m,0.0400610288459893,0.0156089407017345,m,0.19455451467752,0.0532711649940799,m,0.164416581272143,0.0600056928192765,m,,,,,0.320488230767914,0.12993912740185,1.55643611742016,0.45830513996068,1.31533265017714,0.50183923143867,,,,14,68,57,,,,4,28,33,116,21,112,,
DEU,a,0.05,0.0680000019073486,0.025,0.28,0.0107142852277172,,,0.0267857142857143,7.26086418507448,0.555382957561017,83783945,72091396,6.24756730264279,5.34557149139044,7.21884523473966,0.478130150712458,0.00110898334997236,0.000112783042516116,24.1791089073377,7.2371964502726,a,0.0249950195027385,0.00805739566678029,a,0.0243287860747298,0.00783413180972642,a,0.134969511332371,0.0395075068866991,a,0.134714710951187,0.0504388094964817,a,0.0521313159091489,0.00114598689956952,0.156158066574228,0.0518815203935429,0.176648011476344,0.0586270048653983,0.979995290910216,0.29730168072448,0.978145219948136,0.374841866280692,0.32569390471774,0.0259392323111047,130,127,706,705,272,60,228,50,240,305,1271,230,1440,231,317
DEU,f,0.0390000009536743,0.04,,0.26,0.0114795918367347,,,0.0265306112717609,5.07158335728031,0.527083744567814,38683849,36707513,4.39400166686872,5.34557149139044,7.21884523473966,0.456663469582085,,,,,f,,,f,0.0190744109933781,0.00730073970849409,f,0.0845129060026218,0.0260631092493321,f,0.126460728172247,0.0479405578398348,f,,,,,0.0967374653439407,0.03855949494631,0.428614247558292,0.140160215236446,0.641356124347917,0.253369000560387,,,,35,157,235,,,,12,70,69,280,84,462,,
DEU,m,0.06,0.0980000019073486,,0.298999996185303,0.0173469392620787,,,0.0295918328421456,9,0.990653905509825,37466226,35383883,8.14374512371515,5.34557149139044,7.21884523473966,0.846369934638228,,,,,m,,,m,0.0290079712638091,0.010879707531367,m,0.182756091622191,0.0507305712594521,m,0.142364496567557,0.0529853309080796,m,,,,,0.261071741374282,0.102614735077751,1.64480482459972,0.493725592421028,1.28128046910801,0.500048852952173,,,,92,581,453,,,,33,181,277,996,163,887,,
DJI,a,0.0810000038146973,0.00800000011920929,,,0.0211734698743236,,,,309.316179031926,39.6717859237558,988002,702349,224.283824534193,170.756157601462,284.979601199866,29.1824059574205,0.0068623342867727,0.000916693167163245,6.05149835920358,1.52603630275908,a,0.0333852953908601,0.0107661102835436,a,0.0387367738434334,0.0135816921813317,a,0.0182622525923386,0.00599899540194155,a,,,a,,,7.48778173346587,2.62268997087026,11.9819108732747,4.50562440121181,5.64881019237807,2.00617422164758,,,,,73,84,39,,,32,132,20,191,10,86,,,,
DJI,f,0.0759999990463257,0.00200000002980232,,,0.0267857142857143,,,,272.701863328674,48.7857755350286,380679,331715,192.873268090956,170.756157601462,284.979601199866,34.5046119191786,,,,,f,,,f,0.0363710447500367,0.0153991766730837,f,0.00463599721669878,0.00154172385980487,f,,,f,,,,,9.91845167454559,4.62035482667145,1.2642450793803,0.483293460909517,,,,,,32,4,,,,,7,75,1,8,,,,
