iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
ECU,2018,2.17,1.22,3.3,0.57,0.334,0.832,2.74,1.75,3.89
ECU,2019,2.38,1.36,3.61,0.608,0.352,0.895,2.99,1.93,4.25
ECU,2020,2.72,1.54,4.15,0.0767,0,0.385,2.8,1.6,4.24
ECU,Cumulative,39,34,44,7.24,6.13,8.36,46.2,41.1,51.4
EGY,2000,6.55,4.21,9.2,0.00686,0,0.0259,6.56,4.21,9.21
EGY,2001,6.38,4.13,8.91,0.00608,0,0.0228,6.39,4.13,8.91
EGY,2002,6.27,4.09,8.68,0.00682,0,0.0229,6.28,4.09,8.68
EGY,2003,6.05,3.94,8.36,0.00812,0,0.025,6.06,3.94,8.37
EGY,2004,6.15,4.07,8.42,0.01,0,0.0288,6.16,4.08,8.43
EGY,2005,5.99,3.96,8.18,0.0124,0,0.0344,6,3.97,8.2
EGY,2006,5.96,3.99,8.08,0.0132,0,0.039,5.97,4,8.1
EGY,2007,5.83,3.92,7.86,0.0164,0,0.0461,5.85,3.94,7.88
EGY,2008,5.7,3.81,7.72,0.019,0,0.0521,5.72,3.82,7.74
EGY,2009,5.73,3.84,7.8,0.0232,0,0.0534,5.76,3.86,7.82
EGY,2010,5.74,3.84,7.86,0.0263,0,0.0683,5.77,3.87,7.89
EGY,2011,5.54,3.65,7.63,0.0297,0,0.0767,5.57,3.68,7.66
EGY,2012,5.63,3.75,7.72,0.0313,0,0.0836,5.66,3.78,7.76
EGY,2013,5.87,4.02,7.95,0.0312,0,0.0874,5.91,4.05,7.98
EGY,2014,5.45,3.75,7.34,0.0295,0,0.0845,5.48,3.78,7.37
EGY,2015,5.35,3.64,7.23,0.0329,0,0.0907,5.39,3.68,7.26
EGY,2016,5.14,3.49,6.94,0.0352,0,0.0946,5.17,3.53,6.97
EGY,2017,4.95,3.36,6.68,0.0383,0,0.0993,4.98,3.4,6.72
EGY,2018,4.75,3.22,6.41,0.04,0,0.102,4.79,3.26,6.46
EGY,2019,4.53,3.07,6.13,0.0416,0,0.105,4.58,3.11,6.17
EGY,2020,4.21,2.8,5.75,0.0322,0,0.0927,4.24,2.83,5.78
EGY,Cumulative,118,109,127,0.49,0.316,0.664,118,109,127
ERI,2000,1.11,0.356,2.2,0.735,0.106,1.71,1.85,0.792,3.25
ERI,2001,0.824,0.00795,1.97,0.49,0,1.36,1.31,0.285,2.69
ERI,2002,0.882,0.025,2.08,0.428,0,1.22,1.31,0.284,2.69
ERI,2003,1.54,0.0378,3.2,0.625,0,1.28,2.16,0.597,3.94
ERI,2004,1.64,0,8.28,0.501,0,1.05,2.14,0.0422,8.81
ERI,2005,1.34,0,5.84,0.471,0,2.3,1.81,0,6.5
ERI,2006,1.09,0,4.18,0.376,0,1.65,1.47,0,4.7
ERI,2007,1.35,0,5.69,0.467,0,2.25,1.82,0,6.36
ERI,2008,0.844,0,3.08,0.726,0,2.7,1.57,0,4.38
ERI,2009,1.06,0,3.75,0.315,0,1.33,1.37,0,4.16
ERI,2010,1.05,0,3.65,0.286,0,1.2,1.34,0,4.01
ERI,2011,1.06,0,3.81,0.402,0,1.47,1.46,0,4.33
ERI,2012,1.09,0,3.98,0.416,0,1.54,1.51,0,4.52
ERI,2013,1.12,0,3.8,0.138,0,0.475,1.25,0,3.95
ERI,2014,0.924,0,2.79,0.106,0,0.32,1.03,0.0299,2.91
ERI,2015,0.794,0,2.19,0.0814,0,0.223,0.875,0.042,2.28
ERI,2016,0.852,0,2.44,0.0971,0,0.276,0.949,0.0417,2.55
ERI,2017,0.795,0,2.16,0.065,0,0.177,0.86,0.0365,2.23
ERI,2018,0.724,0,1.87,0.0605,0,0.156,0.785,0.0433,1.93
ERI,2019,0.711,0,1.8,0.0525,0,0.134,0.763,0.0409,1.85
ERI,2020,0.616,0,1.64,0.0418,0,0.116,0.658,0.0218,1.68
ERI,Cumulative,21.4,12,30.8,6.88,3.51,10.3,28.3,18.3,38.3
ESP,2000,2.46,1.43,3.71,1.33,0.316,2.72,3.79,2.28,5.6
ESP,2001,2.12,1.23,3.19,1.05,0.242,2.17,3.17,1.92,4.67
ESP,2002,2.36,1.41,3.49,1.02,0.224,2.11,3.38,2.08,4.9
ESP,2003,3.51,2.21,5.04,1.23,0.259,2.59,4.75,3.05,6.73
ESP,2004,2.04,1.23,2.97,0.662,0.131,1.4,2.7,1.7,3.86
ESP,2005,2.62,1.64,3.76,0.679,0.124,1.46,3.3,2.13,4.64
ESP,2006,3.01,1.94,4.23,0.611,0.103,1.33,3.63,2.41,5.01
ESP,2007,2.86,1.84,4.02,0.484,0.0717,1.07,3.34,2.22,4.61
ESP,2008,3.12,2.04,4.35,0.481,0.071,1.07,3.6,2.42,4.94
ESP,2009,2.83,1.83,3.97,0.433,0.0624,0.964,3.27,2.17,4.5
ESP,2010,2.68,1.75,3.73,0.442,0.294,0.592,3.12,2.17,4.18
ESP,2011,2.58,1.7,3.56,0.401,0.266,0.539,2.98,2.09,3.97
ESP,2012,2.23,1.45,3.1,0.344,0.228,0.463,2.57,1.78,3.45
ESP,2013,2.12,1.38,2.94,0.243,0.159,0.329,2.36,1.62,3.19
ESP,2014,1.92,1.25,2.67,0.243,0.159,0.329,2.16,1.49,2.92
ESP,2015,1.61,1.04,2.25,0.18,0.0237,0.406,1.79,1.19,2.46
ESP,2016,1.93,1.26,2.69,0.217,0.0285,0.489,2.15,1.44,2.94
ESP,2017,1.77,1.15,2.47,0.206,0.0273,0.463,1.97,1.32,2.71
ESP,2018,1.82,1.18,2.54,0.213,0.0281,0.48,2.03,1.36,2.79
ESP,2019,1.62,1.05,2.27,0.193,0.0255,0.435,1.81,1.21,2.5
ESP,2020,1.42,0.903,1.99,0.17,0.0225,0.384,1.59,1.04,2.19
ESP,Cumulative,48.6,44.3,52.9,10.8,8.2,13.5,59.5,54.4,64.5
EST,2000,0.261,0.147,0.388,0.0285,0.00242,0.067,0.289,0.171,0.421
EST,2001,0.213,0.115,0.324,0.0638,0.0243,0.123,0.277,0.168,0.4
EST,2002,0.171,0.0874,0.268,0.0675,0.0218,0.134,0.239,0.14,0.353
EST,2003,0.143,0.0653,0.234,0.0639,0.0122,0.136,0.207,0.11,0.32
EST,2004,0.149,0.0723,0.234,0.0202,0.00947,0.0333,0.169,0.0917,0.255
EST,2005,0.169,0.102,0.244,0.0223,0.0108,0.0361,0.191,0.123,0.268
EST,2006,0.118,0.0604,0.182,0.0288,0.0152,0.0449,0.147,0.0873,0.212
EST,2007,0.135,0.0744,0.204,0.0364,0.0202,0.055,0.172,0.108,0.242
EST,2008,0.122,0.0676,0.183,0.0274,0.0149,0.042,0.149,0.0933,0.212
EST,2009,0.108,0.0597,0.163,0.026,0.0134,0.041,0.134,0.0838,0.19
EST,2010,0.085,0.0464,0.128,0.0203,0.0112,0.0309,0.105,0.0654,0.15
EST,2011,0.0779,0.0399,0.121,0.0296,0.0159,0.0457,0.108,0.0667,0.153
EST,2012,0.0711,0.0383,0.108,0.0296,0.0159,0.0455,0.101,0.0646,0.141
EST,2013,0.087,0.0525,0.126,0.0243,0.0124,0.0385,0.111,0.0744,0.152
EST,2014,0.0763,0.0441,0.112,0.0164,0.0072,0.0279,0.0927,0.0589,0.13
EST,2015,0.0684,0.0408,0.0995,0.0166,0.00741,0.028,0.085,0.0556,0.118
EST,2016,0.0539,0.0288,0.0823,0.0152,0.00653,0.026,0.0691,0.0422,0.0992
EST,2017,0.0541,0.0304,0.0808,0.00971,0.00313,0.0184,0.0638,0.0389,0.0916
EST,2018,0.0521,0.032,0.0747,0.0089,0.00266,0.0172,0.061,0.0397,0.0848
EST,2019,0.048,0.0282,0.0704,0.0117,0.00435,0.021,0.0597,0.0383,0.0837
EST,2020,0.0373,0.0208,0.0559,0.00806,0.00219,0.016,0.0453,0.0275,0.0653
EST,Cumulative,2.3,2.02,2.58,0.575,0.461,0.69,2.88,2.57,3.18
ETH,2000,30.5,0,149,37.4,0,170,67.9,0,234
ETH,2001,33.8,0,157,31.4,0,142,65.2,0,220
ETH,2002,38.4,0,164,27.6,0,120,66.1,0,213
ETH,2003,41.2,0,164,24.2,0,103,65.4,0,204
ETH,2004,43,0,161,21.7,0,90.9,64.7,0,195
ETH,2005,43.4,0,155,20.4,0,84.2,63.8,0,186
ETH,2006,42.4,0,147,19.5,0,79.7,61.9,0,177
ETH,2007,43.6,0,142,20.1,0,78.1,63.7,0,173
ETH,2008,46.9,0,140,20.3,0,74,67.3,0.977,171
ETH,2009,49.3,0,137,20.2,0,69.7,69.5,4.83,167
ETH,2010,51.5,0,134,19.4,0,64.4,70.9,8.46,162
ETH,2011,51.8,7.77,112,18.8,1.98,41.3,70.6,22.6,134
ETH,2012,52.3,0,128,10.5,0.0471,25,62.9,10.6,139
ETH,2013,47,0,115,10.4,0,24.7,57.4,9.32,127
ETH,2014,43.4,0,105,8.18,0,19.2,51.6,7.57,114
ETH,2015,49.9,16,92.8,8.01,2.98,14.1,57.9,23.6,101
ETH,2016,46.5,12.9,89.2,6.8,2.22,12.4,53.3,19.2,96.3
ETH,2017,43.3,12.3,81.9,5.96,2.06,10.6,49.3,18,88.1
ETH,2018,43.3,14.4,79,3.74,1.48,6.4,47.1,18,82.8
ETH,2019,41.5,15.7,72.9,5.14,2.28,8.46,46.7,20.6,78.2
ETH,2020,40.5,16,70.1,5.06,2.26,8.27,45.5,20.9,75.4
ETH,Cumulative,924,612,1230,345,149,541,1270,901,1640
FIN,2000,0.124,0.0468,0.211,0.00849,0.00297,0.0157,0.133,0.055,0.219
FIN,2001,0.123,0.0556,0.199,0.00737,0.00256,0.0136,0.131,0.0627,0.207
FIN,2002,0.118,0.0516,0.191,0.00699,0.00243,0.0129,0.124,0.0584,0.199
FIN,2003,0.107,0.049,0.172,0.00585,0.00203,0.0108,0.113,0.0547,0.178
FIN,2004,0.0853,0.0382,0.138,0.00441,0.00153,0.00816,0.0897,0.0425,0.142
FIN,2005,0.0865,0.0365,0.143,0.00419,0.00145,0.00774,0.0907,0.0406,0.147
FIN,2006,0.0753,0.034,0.122,0.00304,0.00105,0.00564,0.0783,0.037,0.125
FIN,2007,0.0892,0.0448,0.139,0.0029,0.000994,0.00538,0.0921,0.0477,0.142
FIN,2008,0.1,0.0513,0.155,0.00319,0.00109,0.00593,0.104,0.0544,0.158
FIN,2009,0.141,0.0816,0.208,0.00398,0.00136,0.00739,0.145,0.0855,0.212
FIN,2010,0.102,0.0561,0.153,0.00315,0.00108,0.00586,0.105,0.0592,0.156
FIN,2011,0.0923,0.0456,0.145,0.00317,0.00108,0.00589,0.0954,0.0486,0.148
FIN,2012,0.0775,0.0388,0.121,0.00255,0.000873,0.00474,0.08,0.0413,0.123
FIN,2013,0.0983,0.0588,0.143,0.00241,0.00082,0.00447,0.101,0.0611,0.145
FIN,2014,0.0823,0.0449,0.124,0.00225,0.000769,0.00418,0.0846,0.0471,0.126
FIN,2015,0.0969,0.0573,0.141,0.00241,0.000822,0.00447,0.0993,0.0597,0.144
FIN,2016,0.0835,0.0502,0.121,0.00214,0.000731,0.00396,0.0857,0.0523,0.123
FIN,2017,0.0786,0.044,0.117,0.00233,0.000801,0.00432,0.081,0.0463,0.12
FIN,2018,0.0812,0.0474,0.119,0.00234,0.000807,0.00435,0.0836,0.0497,0.122
FIN,2019,0.0787,0.0455,0.116,0.00232,0.000799,0.0043,0.081,0.0478,0.118
FIN,2020,0.0543,0.0285,0.0831,0.0018,0.000621,0.00334,0.0561,0.0303,0.0849
FIN,Cumulative,1.97,1.74,2.21,0.0773,0.063,0.0916,2.05,1.82,2.29
FJI,2000,0.0615,0.0394,0.085,0.000855,0.000261,0.00144,0.0623,0.0403,0.0859
FJI,2001,0.0829,0.0544,0.114,0.000964,0.000259,0.00163,0.0839,0.0554,0.115
FJI,2002,0.0623,0.0396,0.0866,0.000745,0.000175,0.00127,0.0631,0.0404,0.0874
FJI,2003,0.0722,0.044,0.103,0.00439,0,0.0109,0.0765,0.0479,0.108
FJI,2004,0.0404,0.0198,0.0623,5.56e-08,2.39e-08,8.86e-08,0.0404,0.0198,0.0623
FJI,2005,0.0432,0.0231,0.0646,0.00072,0.000321,0.0012,0.0439,0.0238,0.0653
FJI,2006,0.0369,0.0197,0.0551,0.000906,0,0.00322,0.0378,0.0205,0.0561
FJI,2007,0.0155,0.0013,0.0304,0.000863,0,0.00283,0.0164,0.00218,0.0313
FJI,2008,0.0347,0.0186,0.0517,5.75e-08,2.47e-08,9.17e-08,0.0347,0.0186,0.0517
FJI,2009,0.0595,0.0374,0.083,0.000249,0,0.000604,0.0598,0.0377,0.0833
FJI,2010,0.0748,0.0457,0.106,0.00263,0,0.00834,0.0774,0.0481,0.109
FJI,2011,0.0853,0.0519,0.122,0.00295,0,0.00864,0.0882,0.0545,0.125
FJI,2012,0.0782,0.0457,0.114,0.00306,0,0.00796,0.0812,0.0484,0.117
FJI,2013,0.102,0.0614,0.146,0.00391,0,0.0101,0.105,0.0649,0.15
FJI,2014,0.162,0.0988,0.236,0.0105,0.00269,0.0209,0.173,0.109,0.247
FJI,2015,0.157,0.0959,0.229,0.00479,0,0.012,0.162,0.1,0.234
FJI,2016,0.127,0.0767,0.185,0.00697,0.000949,0.0153,0.134,0.0832,0.192
FJI,2017,0.15,0.0906,0.219,0.00701,0.000937,0.0154,0.157,0.0971,0.226
FJI,2018,0.158,0.0945,0.232,0.0145,0.00496,0.0265,0.173,0.108,0.248
FJI,2019,0.199,0.117,0.298,0.0208,0.00809,0.0366,0.22,0.136,0.32
FJI,2020,0.191,0.107,0.293,0.013,0.00213,0.0274,0.204,0.119,0.306
FJI,Cumulative,1.99,1.77,2.21,0.0998,0.0711,0.129,2.09,1.87,2.31
FRA,2000,1.54,0.689,2.51,0.655,0.078,1.46,2.19,1.13,3.42
FRA,2001,1.45,0.647,2.38,0.596,0.0691,1.33,2.05,1.05,3.2
FRA,2002,1.53,0.733,2.43,0.552,0.0612,1.24,2.08,1.11,3.18
FRA,2003,1.71,0.866,2.67,0.539,0.0567,1.21,2.25,1.25,3.39
FRA,2004,1.47,0.747,2.29,0.417,0.0404,0.946,1.89,1.05,2.84
FRA,2005,1.44,0.725,2.23,0.356,0.0311,0.814,1.79,0.992,2.69
FRA,2006,1.59,0.877,2.39,0.305,0.0229,0.704,1.9,1.11,2.77
FRA,2007,1.91,1.12,2.79,0.289,0.0183,0.674,2.2,1.35,3.14
FRA,2008,1.93,1.15,2.81,0.276,0.0171,0.645,2.21,1.37,3.14
FRA,2009,1.7,0.99,2.5,0.246,0.0153,0.577,1.95,1.19,2.79
FRA,2010,1.65,0.969,2.4,0.272,0.161,0.393,1.92,1.23,2.68
FRA,2011,1.64,0.962,2.38,0.238,0.141,0.345,1.88,1.19,2.63
FRA,2012,1.71,1.04,2.45,0.237,0.144,0.337,1.95,1.27,2.7
FRA,2013,1.71,1.04,2.45,0.237,0.144,0.338,1.95,1.27,2.7
FRA,2014,1.74,1.08,2.47,0.181,0.107,0.263,1.93,1.26,2.65
FRA,2015,1.73,1.07,2.44,0.187,0.111,0.271,1.91,1.26,2.63
FRA,2016,1.83,1.16,2.57,0.217,0.129,0.314,2.05,1.37,2.79
FRA,2017,1.94,1.23,2.71,0.189,0.112,0.274,2.13,1.42,2.91
FRA,2018,1.89,1.2,2.65,0.206,0.122,0.298,2.1,1.4,2.86
FRA,2019,1.94,1.23,2.72,0.208,0.0121,0.487,2.14,1.4,2.97
FRA,2020,1.71,1.07,2.41,0.153,0.0903,0.221,1.86,1.22,2.56
FRA,Cumulative,35.8,32.2,39.3,6.56,4.99,8.12,42.3,38.5,46.2
FSM,2000,0,0,0,7.31e-09,3.14e-09,1.16e-08,7.31e-09,3.14e-09,1.16e-08
FSM,2001,0,0,0,7.29e-09,3.13e-09,1.16e-08,7.29e-09,3.13e-09,1.16e-08
FSM,2002,0,0,0,7.28e-09,3.11e-09,1.16e-08,7.28e-09,3.11e-09,1.16e-08
FSM,2003,0,0,0,7.27e-09,3.12e-09,1.16e-08,7.27e-09,3.12e-09,1.16e-08
FSM,2004,0,0,0,7.25e-09,3.13e-09,1.15e-08,7.25e-09,3.13e-09,1.15e-08
FSM,2005,0,0,0,7.22e-09,3.1e-09,1.15e-08,7.22e-09,3.1e-09,1.15e-08
FSM,2006,0,0,0,7.17e-09,3.08e-09,1.14e-08,7.17e-09,3.08e-09,1.14e-08
FSM,2007,0,0,0,7.11e-09,3.05e-09,1.13e-08,7.11e-09,3.05e-09,1.13e-08
FSM,2008,0,0,0,7.04e-09,3.03e-09,1.12e-08,7.04e-09,3.03e-09,1.12e-08
FSM,2009,0,0,0,7e-09,3.01e-09,1.12e-08,7e-09,3.01e-09,1.12e-08
FSM,2010,0,0,0,7e-09,3.02e-09,1.11e-08,7e-09,3.02e-09,1.11e-08
FSM,2011,0.0592,0.0222,0.108,7.03e-09,3.02e-09,1.12e-08,0.0592,0.0222,0.108
FSM,2012,0,0,0,7.11e-09,3.06e-09,1.13e-08,7.11e-09,3.06e-09,1.13e-08
FSM,2013,0,0,0,7.2e-09,3.09e-09,1.15e-08,7.2e-09,3.09e-09,1.15e-08
FSM,2014,0.0752,0.0223,0.149,7.31e-09,3.14e-09,1.16e-08,0.0752,0.0223,0.149
FSM,2015,0.0416,0.0201,0.0678,7.41e-09,3.17e-09,1.18e-08,0.0416,0.0201,0.0678
FSM,2016,0.0596,0.0234,0.107,7.5e-09,3.22e-09,1.19e-08,0.0596,0.0234,0.107
FSM,2017,0.0556,0.0233,0.0971,7.58e-09,3.26e-09,1.21e-08,0.0556,0.0233,0.0971
FSM,2018,0,0,0,7.66e-09,3.29e-09,1.22e-08,7.66e-09,3.29e-09,1.22e-08
FSM,2019,0.0364,0.0187,0.0573,7.74e-09,3.33e-09,1.23e-08,0.0364,0.0187,0.0573
FSM,2020,0.0275,0.0141,0.0432,7.82e-09,3.37e-09,1.25e-08,0.0275,0.0141,0.0432
FSM,Cumulative,0.355,0.254,0.456,1.53e-07,1.34e-07,1.72e-07,0.355,0.254,0.456
GAB,2000,0.351,0,1.36,1.34,0,3.38,1.7,0,3.91
GAB,2001,0.435,0,1.63,1.27,0,3.43,1.71,0,4.09
GAB,2002,0.44,0,1.78,1.11,0,3.37,1.55,0,4.08
GAB,2003,0.51,0,1.98,1.08,0,3.43,1.59,0,4.25
GAB,2004,0.759,0,2.31,0.67,0,2,1.43,0,3.4
GAB,2005,0.614,0,2.2,1.97,0,4.48,2.58,0.211,5.46
GAB,2006,0.706,0,2.27,2.18,0,4.68,2.89,0.464,5.75
GAB,2007,1.03,0,2.6,0.911,0,2.25,1.94,0.319,3.94
GAB,2008,1.06,0,2.45,1.38,0,3.1,2.44,0.64,4.6
GAB,2009,0.751,0,2.41,2.33,0,5,3.08,0.458,6.13
GAB,2010,0.903,0,2.62,2.36,0,5.03,3.26,0.644,6.35
GAB,2011,1.03,0,2.8,2.38,0,5.07,3.41,0.771,6.54
GAB,2012,1.67,0,3.81,0.553,0,1.2,2.23,0.471,4.44
GAB,2013,1.85,0,4.14,0.413,0.00852,0.883,2.26,0.412,4.6
GAB,2014,1.44,0,3.41,2.51,0.169,5.19,3.95,1.21,7.18
GAB,2015,1.54,0,3.6,2.43,0.672,4.92,3.96,1.49,7.09
GAB,2016,1.55,0,3.68,2.36,0.64,4.83,3.91,1.42,7.05
GAB,2017,1.52,0,3.73,2.28,0.597,4.69,3.79,1.3,6.96
GAB,2018,1.67,0,3.93,2.16,0.522,4.53,3.83,1.31,6.99
GAB,2019,1.63,0,3.95,2.05,0.455,4.36,3.68,1.17,6.84
GAB,2020,1.72,0,4.12,1.94,0.365,4.22,3.66,1.1,6.85
GAB,Cumulative,23.2,15.9,30.5,35.7,26.8,44.6,58.8,47.3,70.4
GBR,2000,2.16,1.36,3.05,0.482,0.0904,1.04,2.65,1.73,3.67
GBR,2001,2.1,1.32,2.96,0.438,0.0807,0.949,2.54,1.66,3.51
GBR,2002,2.49,1.59,3.47,0.463,0.0843,1.01,2.95,1.96,4.05
GBR,2003,2.62,1.69,3.64,0.434,0.0774,0.946,3.05,2.03,4.17
GBR,2004,2.68,1.75,3.69,0.382,0.0664,0.836,3.06,2.06,4.15
GBR,2005,3.23,2.14,4.41,0.378,0.0631,0.833,3.61,2.46,4.85
GBR,2006,3.28,2.18,4.48,0.321,0.0514,0.712,3.6,2.46,4.85
GBR,2007,3.28,2.21,4.44,0.262,0.0402,0.585,3.54,2.44,4.74
GBR,2008,3.36,2.25,4.56,0.257,0.0387,0.574,3.62,2.48,4.85
GBR,2009,3.33,2.24,4.52,0.247,0.0371,0.554,3.58,2.46,4.79
GBR,2010,3.24,2.19,4.38,0.237,0.0357,0.531,3.48,2.4,4.65
GBR,2011,3.56,2.42,4.79,0.243,0.0358,0.545,3.8,2.64,5.06
GBR,2012,3.5,2.38,4.71,0.227,0.0337,0.507,3.73,2.58,4.96
GBR,2013,3.08,2.08,4.15,0.194,0.132,0.256,3.27,2.27,4.35
GBR,2014,2.73,1.83,3.7,0.155,0.0225,0.35,2.88,1.97,3.87
GBR,2015,2.38,1.59,3.24,0.134,0.0196,0.302,2.52,1.71,3.39
GBR,2016,2.4,1.61,3.25,0.136,0.0197,0.305,2.54,1.73,3.4
GBR,2017,2.16,1.44,2.93,0.105,0.0692,0.143,2.26,1.54,3.03
GBR,2018,1.93,1.28,2.64,0.0933,0.0607,0.128,2.03,1.38,2.73
GBR,2019,1.93,1.28,2.64,0.115,0.0166,0.258,2.04,1.38,2.76
GBR,2020,1.64,1.07,2.25,0.0988,0.0145,0.222,1.74,1.16,2.36
GBR,Cumulative,57.1,52.6,61.5,5.4,4.09,6.72,62.5,57.8,67.1
GEO,2000,4.41,0.274,13,0.00928,0,0.0327,4.42,0.283,13
GEO,2001,4.18,0.355,11.8,0.0107,0,0.0373,4.19,0.365,11.8
GEO,2002,3.85,0.403,10.5,0.0132,0,0.0493,3.86,0.416,10.5
GEO,2003,3.54,0.505,9.12,0.0209,0,0.0703,3.56,0.525,9.14
GEO,2004,3.19,0.56,7.8,0.0294,0,0.0917,3.22,0.589,7.83
GEO,2005,2.93,0.67,6.71,0.0402,0.00156,0.116,2.97,0.709,6.75
GEO,2006,2.66,0.708,5.82,0.0489,0.00317,0.135,2.71,0.756,5.87
GEO,2007,2.43,0.728,5.11,0.0862,0.025,0.181,2.51,0.813,5.19
GEO,2008,2.26,1.06,3.92,0.0499,0.0202,0.0893,2.31,1.11,3.97
GEO,2009,2.09,1.37,2.91,0.0754,0.0191,0.16,2.17,1.44,2.99
GEO,2010,1.98,1.25,2.85,0.0415,0.0244,0.0615,2.03,1.29,2.89
GEO,2011,1.86,1.2,2.62,0.0957,0.0276,0.2,1.96,1.29,2.72
GEO,2012,1.78,1.03,2.72,0.0985,0.022,0.217,1.88,1.12,2.83
GEO,2013,1.77,0.91,2.91,0.0488,0.0144,0.0926,1.82,0.958,2.96
GEO,2014,1.61,0.899,2.54,0.0499,0.0185,0.089,1.66,0.948,2.59
GEO,2015,1.5,0.915,2.22,0.063,0.031,0.101,1.57,0.976,2.28
GEO,2016,1.38,0.871,1.98,0.0453,0.0233,0.0712,1.43,0.915,2.02
GEO,2017,1.28,0.818,1.82,0.0327,0.0144,0.0543,1.32,0.85,1.86
GEO,2018,1.18,0.759,1.67,0.0343,0.0148,0.0573,1.22,0.793,1.7
GEO,2019,1.1,0.71,1.54,0.0277,0.0113,0.0472,1.13,0.737,1.57
GEO,2020,0.968,0.607,1.38,0.0248,0.00826,0.0454,0.992,0.631,1.4
GEO,Cumulative,48,35,60.9,0.946,0.723,1.17,48.9,35.9,61.9
GHA,2000,3.53,0,16.9,5.81,0,23.4,9.34,0,30.1
GHA,2001,4.04,0,18.4,5.17,0,20.8,9.21,0,29.1
GHA,2002,4.32,0,19.3,4.56,0,18.8,8.87,0,28.2
GHA,2003,4.57,0,19.9,4.17,0,17.4,8.73,0,27.7
GHA,2004,4.71,0,20.3,3.89,0,16.6,8.6,0,27.4
GHA,2005,4.81,0,20.3,3.85,0,16.6,8.66,0,27.4
GHA,2006,4.87,0,20.1,3.89,0,16.8,8.75,0,27.4
GHA,2007,4.86,0,19.8,4,0,17.1,8.86,0,27.4
GHA,2008,5.13,0,20.1,4.08,0,17,9.21,0,27.7
GHA,2009,5.61,0,20.8,2.83,0,10.4,8.44,0,24.8
GHA,2010,5.26,0,19.6,3.27,0,12,8.53,0,24.6
GHA,2011,5.62,0,20.3,2.94,0,10.5,8.56,0,24.4
GHA,2012,5.41,0,19.6,2.94,0,10.5,8.35,0,23.8
GHA,2013,5.42,0,19.3,2.99,0,10.5,8.42,0,23.6
GHA,2014,5.34,0,19.1,2.97,0,10.5,8.3,0,23.4
GHA,2015,5.39,0,19,2.67,0,9.3,8.06,0,22.8
GHA,2016,5.22,0,18.3,2.73,0,9.42,7.95,0,22.1
GHA,2017,5.28,0,18.3,2.52,0,8.58,7.8,0,21.8
GHA,2018,5.33,0,18.4,2.25,0,7.59,7.57,0,21.4
GHA,2019,5.36,0,17.8,2.51,0,8.16,7.87,0,21.2
GHA,2020,5.83,0,18.6,1.79,0,6.67,7.62,0,21
GHA,Cumulative,106,55.2,157,71.8,34.8,109,178,115,240
GIN,2000,1.79,0,6.26,1.56,0,5.71,3.34,0,9.12
GIN,2001,2.18,0,6.94,0.762,0,2.44,2.94,0,7.89
GIN,2002,2.16,0,6.81,1.22,0,4.55,3.37,0,8.86
GIN,2003,2.37,0,7.09,1.15,0,4.29,3.52,0,8.96
GIN,2004,2.57,0,7.29,1.13,0,4.18,3.71,0,9.1
GIN,2005,2.44,0,7.09,1.08,0,4.17,3.52,0,8.87
GIN,2006,2.93,0,7.45,1.29,0,4.51,4.22,0.165,9.56
GIN,2007,3.06,0,7.46,1.43,0,4.75,4.5,0.415,9.8
GIN,2008,3.23,0,7.51,1.51,0,4.81,4.74,0.655,9.96
GIN,2009,2.62,0,6.54,1.37,0,3.3,3.99,0.634,8.29
GIN,2010,3.67,0.311,7.78,1.32,0.0787,2.8,4.99,1.45,9.31
GIN,2011,3.62,0.301,7.71,1.7,0,4.87,5.32,1.28,10.3
GIN,2012,3.45,0.443,7.11,1.96,0.352,3.86,5.41,1.99,9.47
GIN,2013,3.48,0.4,7.21,1.86,0.331,3.65,5.34,1.9,9.41
GIN,2014,3.54,0.477,7.28,2.03,0.387,3.96,5.58,2.07,9.7
GIN,2015,3.68,0.541,7.5,2.08,0.43,4.04,5.77,2.18,9.99
GIN,2016,3.82,0.624,7.72,2.19,0.486,4.21,6.01,2.36,10.3
GIN,2017,4.12,0.928,8.05,2.46,0.696,4.56,6.58,2.87,11
GIN,2018,4.3,1.01,8.38,2.49,0.728,4.6,6.8,2.98,11.3
GIN,2019,5.02,1.7,9.21,2.73,1.06,4.75,7.76,3.94,12.3
GIN,2020,4.8,1.69,8.77,3.89,1.83,6.41,8.68,4.83,13.3
GIN,Cumulative,68.9,51.9,85.8,37.2,27.1,47.4,106,86.3,126
GMB,2000,0.423,0.039,0.901,0.351,0,0.849,0.774,0.234,1.44
GMB,2001,0.491,0.101,0.975,0.336,0,0.803,0.827,0.294,1.48
GMB,2002,0.554,0.167,1.03,0.331,0,0.779,0.886,0.36,1.52
GMB,2003,0.59,0.191,1.08,0.328,0,0.778,0.919,0.384,1.56
GMB,2004,0.655,0.278,1.11,0.35,0.017,0.794,1.01,0.488,1.62
GMB,2005,0.614,0.189,1.14,0.345,0,0.839,0.959,0.383,1.66
GMB,2006,0.538,0,1.23,0.327,0,0.927,0.865,0.18,1.75
GMB,2007,0.558,0.0221,1.25,0.359,0,0.99,0.917,0.213,1.82
