iso3,year,hiv,tb,ill_def,tb_seq,total,prop.tb,tb.imp,garbage,garbage.imp,totaltb,seq.prop,tb.prop,codqual,min.coverage,max.coverage,min.usability,max.usability,use.ghe,keep.vr,vr.coverage,tb.adj,tb.adj.sd,pop
JPN,2004,49,2327,31020,1878,1027943,0.00226374419593304,2327,0.0301767705018664,0.0301767705018664,4205,0.446611177170036,0.00421797872052305,high,100,100,78,87,yes,TRUE,100,4205,0.317329059562946,128204183
JPN,2005,69,2291,34311,1914,1083143,0.00211514084474534,2291,0.0316772577582092,0.0316772577582092,4205,0.455172413793104,0.00400922168659995,high,100,100,78,87,yes,TRUE,100,4205,0.33311269314969,128326115
JPN,2006,59,2267,37534,1804,1083929,0.00209146540040907,2267,0.0346277293069934,0.0346277293069934,4071,0.443134365020879,0.00389050024130467,high,100,100,78,87,yes,TRUE,100,4071,0.352545793625071,128422740
JPN,2007,65,2193,41101,1741,1107813,0.00197957597536768,2193,0.0371010269783799,0.0371010269783799,3934,0.442552109811896,0.00368796826134889,high,100,100,78,87,yes,TRUE,100,3934,0.365024027995494,128494050
JPN,2008,54,2218,47853,1617,1141871,0.00194242607089592,2218,0.0419075359650959,0.0419075359650959,3835,0.421642764015645,0.00350542678456844,high,100,100,78,87,yes,TRUE,100,3835,0.401956951319223,128538644
JPN,2009,61,2156,50999,1461,1141234,0.00188918311231527,2156,0.0446875925533239,0.0446875925533239,3617,0.403925905446503,0.00331763335427683,high,100,100,78,87,yes,TRUE,100,3617,0.404268213395479,128555196
JPN,2010,60,2126,60127,1510,1196374,0.00177703627795322,2126,0.0502576953360738,0.0502576953360738,3636,0.415291529152915,0.00320000844886719,high,100,100,78,87,yes,TRUE,100,3636,0.457072164540833,128542349
JPN,2011,53,2163,67808,1343,1251690,0.00172806365793447,2163,0.054173157890532,0.054173157890532,3506,0.383057615516258,0.00296144379254014,high,100,100,78,87,yes,TRUE,100,3506,0.475085097510588,128498966
JPN,2012,50,2110,76555,1263,1255812,0.00168018779881065,2110,0.0609605577904973,0.0609605577904973,3373,0.37444411503113,0.00286027558030183,high,100,100,78,87,yes,TRUE,100,3373,0.514363462404194,128423571
JPN,2013,45,2083,86720,1084,1267908,0.00164286367780628,2083,0.068396129687643,0.068396129687643,3167,0.342279760025261,0.00268119892853636,high,100,100,78,87,yes,TRUE,100,3167,0.541896993372303,128314189
JPN,2014,45,2098,92791,965,1272534,0.00164867893510114,2098,0.0729182874485083,0.0729182874485083,3063,0.315050603983023,0.00259632818334163,high,100,100,78,87,yes,TRUE,100,3063,0.558779238388246,128168630
JPN,2015,56,1955,102872,832,1289989,0.00151551679898046,1955,0.0797464164423108,0.0797464164423108,2787,0.298528884104772,0.00234770456492494,high,100,100,78,87,yes,TRUE,100,2787,0.556076607729128,127985139
JPN,2016,66,1890,112275,839,1307323,0.00144570240101337,1890,0.0858816069173418,0.0858816069173418,2729,0.307438622205936,0.00228359028256606,high,100,100,78,87,yes,TRUE,100,2729,0.586430899473506,127763267
JPN,2017,38,2303,123933,1071,1339928,0.00171874906711405,2303,0.0924922831674538,0.0924922831674538,3374,0.317427385892116,0.00277468246168775,high,100,100,78,87,yes,TRUE,100,3374,0.780894675832338,127502728
JPN,2018,43,2203,135014,956,1362071,0.00161738998921495,2203,0.0991240544729313,0.0991240544729313,3159,0.302627413738525,0.00257445253154499,high,100,100,78,87,yes,TRUE,100,3159,0.783608965177562,127202190
KAZ,2000,,3883,4668,10,148328,0.0261784693382234,3883,0.031470794455531,0.031470794455531,3893,0.00256871307474955,0.0270987052763469,high,91,95,80,83,no,TRUE,91,3893,96.5921823396973,14922724
KAZ,2001,,3597,4396,5,146867,0.0244915467736115,3597,0.0299318430961346,0.0299318430961346,3602,0.00138811771238201,0.0252823381600466,high,91,95,80,83,no,TRUE,91,3602,89.3567219213216,14910207
KAZ,2002,,3716,4572,22,147957,0.0251154051514967,3716,0.0309008698473205,0.0309008698473205,3738,0.00588550026752274,0.0260696725598912,high,91,95,80,83,no,TRUE,91,3738,92.7405031739815,14976184
KAZ,2003,,3489,4730,2,153912,0.022668797754561,3489,0.0307318467695826,0.0307318467695826,3491,0.000572901747350329,0.0234009464948854,high,91,95,80,83,no,TRUE,91,3491,86.6107633456929,15100045
KAZ,2004,42,3275,5011,,151335,0.0216407308289556,3275,0.0331119701324875,0.0331119701324875,3275,,0.0223818375659495,high,91,95,80,83,no,TRUE,91,3275,81.2732901683007,15250016
KAZ,2005,73,3546,5426,,156432,0.0226679963178889,3546,0.034685997749821,0.034685997749821,3546,,0.0234825106287167,high,91,95,80,83,no,TRUE,91,3546,88.0138440258346,15402803
KAZ,2006,99,3101,5784,,156439,0.0198224227973843,3101,0.0369728776072463,0.0369728776072463,3101,,0.0205834522584713,high,91,95,80,83,no,TRUE,91,3101,76.9881739000351,15551263
KAZ,2007,87,2788,6760,,157519,0.0176994521295844,2788,0.0429154578177871,0.0429154578177871,2788,,0.018493091623054,high,91,95,80,83,no,TRUE,91,2788,69.2629111704826,15702112
KAZ,2008,114,2639,8279,,152266,0.0173315119593343,2639,0.0543719543430575,0.0543719543430575,2639,,0.0183280435039274,high,91,95,80,83,no,TRUE,91,2639,65.6444111180202,15862126
KAZ,2009,137,2053,12795,,142475,0.0144095455343043,2053,0.0898052289875417,0.0898052289875417,2053,,0.0158312769895126,high,91,95,80,83,no,TRUE,91,2053,51.2679556537396,16043015
KAZ,2010,178,1725,16369,,145528,0.0118533890385355,1725,0.112480072563356,0.112480072563356,1725,,0.0133556314310269,high,91,95,80,83,no,TRUE,91,1725,43.1847434447914,16252273
KAZ,2011,180,1384,27737,,143924,0.00961618632055807,1384,0.192719768766849,0.192719768766849,1384,,0.0119118317884101,high,91,95,80,83,no,TRUE,91,1384,34.9539537986491,16490669
KAZ,2012,171,1249,31731,,142724,0.0087511560774642,1249,0.222324206160141,0.222324206160141,1249,,0.0112529618984981,high,91,95,80,83,no,TRUE,91,1249,31.6464331468749,16751523
KAZ,2013,184,971,8967,4,136112,0.00713383096273657,971,0.065879569766075,0.065879569766075,975,0.0041025641025641,0.00766841008297613,high,91,95,80,83,no,TRUE,91,975,24.2837223202354,17026118
KAZ,2014,181,852,9214,2,131759,0.0064663514446831,852,0.0699307068207864,0.0699307068207864,854,0.00234192037470726,0.00696886857888939,high,91,95,80,83,no,TRUE,91,854,21.2795676264966,17302619
KAZ,2015,217,682,6525,3,130899,0.00521012383593458,682,0.0498475924185823,0.0498475924185823,685,0.00437956204379562,0.00550758197050831,high,91,95,80,83,no,TRUE,91,685,17.0306665660861,17572010
KAZ,2017,266,540,7871,2,128995,0.0041862087677817,540,0.0610178689096477,0.0610178689096477,542,0.003690036900369,0.00447475314553681,high,91,95,80,83,no,TRUE,91,542,13.4920106508437,18080023
KGZ,2000,,1016,1409,,34050,0.0298384728340676,1016,0.0413803230543319,0.0413803230543319,1016,,0.0311264973499586,high,99,100,91,97,no,TRUE,99,1016,2.67186821391305,4920712
KGZ,2001,,1166,1066,,32522,0.0358526535883402,1166,0.032777811942685,0.032777811942685,1166,,0.0370676500508647,high,99,100,91,97,no,TRUE,99,1166,3.04098853576082,4962839
KGZ,2002,1,1001,953,,35212,0.028427808701579,1001,0.0270646370555492,0.0270646370555492,1001,,0.0292185994921043,high,99,100,91,97,no,TRUE,99,1001,2.59620968673822,4991478
KGZ,2003,5,911,928,,35888,0.0253845296477931,911,0.0258582255907267,0.0258582255907267,911,,0.026058352402746,high,99,100,91,97,no,TRUE,99,911,2.36000741532935,5013538
KGZ,2004,5,812,853,,35038,0.0231748387465038,812,0.0243449968605514,0.0243449968605514,812,,0.0237531080883428,high,99,100,91,97,no,TRUE,99,812,2.1004367453917,5038995
KGZ,2005,19,796,931,,36944,0.0215461238631442,796,0.0252003031615418,0.0252003031615418,796,,0.0221031294254852,high,99,100,91,97,no,TRUE,99,796,2.06076893341113,5075340
KGZ,2006,17,839,594,,38502,0.0217910757882707,839,0.0154277699859748,0.0154277699859748,839,,0.0221325313917907,high,99,100,91,97,no,TRUE,99,839,2.15137852596297,5124379
KGZ,2007,35,709,705,,38124,0.0185972091071241,709,0.0184922883223167,0.0184922883223167,709,,0.0189475934685588,high,99,100,91,97,no,TRUE,99,709,1.82351883181533,5184384
KGZ,2008,27,626,616,,37646,0.0166285926791691,626,0.0163629602082559,0.0163629602082559,626,,0.0169052119902782,high,99,100,91,97,no,TRUE,99,626,1.60667901378171,5254969
KGZ,2009,52,591,483,,35890,0.0164669824463639,591,0.0134577876845918,0.0134577876845918,591,,0.0166916146524698,high,99,100,91,97,no,TRUE,99,591,1.51251167433806,5334708
KGZ,2010,45,603,573,,36170,0.016671274536909,603,0.0158418578932817,0.0158418578932817,603,,0.0169396297440796,high,99,100,91,97,no,TRUE,99,603,1.54685392390184,5422298
KGZ,2011,58,638,656,,35921,0.0177611981849058,638,0.0182622978202166,0.0182622978202166,638,,0.0180915922302566,high,99,100,91,97,no,TRUE,99,638,1.64053907626632,5517927
KGZ,2012,86,606,663,,36178,0.0167505113604953,606,0.0183260545082647,0.0183260545082647,606,,0.0170632127270168,high,99,100,91,97,no,TRUE,99,606,1.55835258742765,5621583
KGZ,2013,122,611,681,,34866,0.017524235645041,611,0.019531922216486,0.019531922216486,611,,0.017873336258593,high,99,100,91,97,no,TRUE,99,611,1.57307155522756,5731312
KGZ,2014,130,510,790,,35551,0.0143455880284661,510,0.0222215971421338,0.0222215971421338,510,,0.0146716147406576,high,99,100,91,97,no,TRUE,99,510,1.31650387242189,5844521
KGZ,2015,116,453,939,,34806,0.0130149974142389,453,0.0269781072228926,0.0269781072228926,453,,0.013375852599876,high,99,100,91,97,no,TRUE,99,453,1.17480904161225,5959126
KGZ,2016,118,423,910,,33475,0.0126362957430919,423,0.0271844660194175,0.0271844660194175,423,,0.0129894058037771,high,99,100,91,97,no,TRUE,99,423,1.0972276664795,6074327
KGZ,2017,150,379,950,,33166,0.0114273653741784,379,0.0286437918350118,0.0286437918350118,379,,0.0117643407002732,high,99,100,91,97,no,TRUE,99,379,0.984492695872818,6189727
KGZ,2018,127,367,1051,,32989,0.0111249204280215,367,0.0318591045500015,0.0318591045500015,367,,0.0114910138393137,high,99,100,91,97,no,TRUE,99,367,0.956303074788716,6304025
KGZ,2019,77,317,1104,,33295,0.00952094909145517,317,0.0331581318516294,0.0331581318516294,317,,0.0098474728961511,high,99,100,91,97,no,TRUE,99,317,0.827057106683385,6415851
KIR,2000,,8,156,,529,0.0151228733459357,8,0.294896030245747,0.294896030245747,8,,0.0214477211796247,very low,33,33,20,22,no,FALSE,33,8,4.07853140842675,84405
KIR,2001,,7,138,,503,0.0139165009940358,7,0.274353876739563,0.274353876739563,7,,0.0191780821917808,very low,33,33,20,22,no,FALSE,33,7,3.56761939799897,85844
KNA,2000,5,1,4,,362,0.00276243093922652,1,0.0110497237569061,0.0110497237569061,1,,0.00279329608938548,medium,81,81,49,73,no,TRUE,81,1,0.0586760831631351,44083
KNA,2001,1,1,5,,375,0.00266666666666667,1,0.0133333333333333,0.0133333333333333,1,,0.0027027027027027,medium,81,81,49,73,no,TRUE,81,1,0.0586831330597166,44602
KNA,2002,2,,3,,353,,1.2,0.0084985835694051,0.0084985835694051,1.2,,0.00342857142857143,medium,81,81,49,73,no,TRUE,81,1.2,0.0704018492810741,45168
KNA,2003,2,,1,,371,,1.4,0.00269541778975741,0.00269541778975741,1.4,,0.00378378378378378,medium,81,81,49,73,no,TRUE,81,1.4,0.0821104126130317,45749
KNA,2004,4,,1,,396,,1.6,0.00252525252525253,0.00252525252525253,1.6,,0.00405063291139241,medium,81,81,49,73,no,TRUE,81,1.6,0.0938396311915845,46323
KNA,2005,3,,4,,356,,1.8,0.0112359550561798,0.0112359550561798,1.8,,0.00511363636363636,medium,81,81,49,73,no,TRUE,81,1.8,0.105617984542583,46852
KNA,2006,,2,2,,372,0.00537634408602151,2,0.00537634408602151,0.00537634408602151,2,,0.00540540540540541,medium,81,81,49,73,no,TRUE,81,2,0.117317139710817,47333
KNA,2007,5,1,1,,345,0.00289855072463768,1,0.00289855072463768,0.00289855072463768,1,,0.00290697674418605,medium,81,81,49,73,no,TRUE,81,1,0.0586509217121698,47769
KNA,2008,,,2,,374,,1,0.0053475935828877,0.0053475935828877,1,,0.00268817204301075,medium,81,81,49,73,no,TRUE,81,1,0.0586584811097708,48178
KNA,2009,1,,6,,354,,1,0.0169491525423729,0.0169491525423729,1,,0.0028735632183908,medium,81,81,49,73,no,TRUE,81,1,0.0586942963758243,48599
KNA,2010,1,,2,,342,,1,0.00584795321637427,0.00584795321637427,1,,0.00294117647058824,medium,81,81,49,73,no,TRUE,81,1,0.0586600256025369,49011
KNA,2011,1,1,4,,373,0.00268096514745308,1,0.0107238605898123,0.0107238605898123,1,,0.002710027100271,medium,81,81,49,73,no,TRUE,81,1,0.0586750771935957,49442
KNA,2012,9,1,3,,341,0.00293255131964809,1,0.00879765395894428,0.00879765395894428,1,,0.0029585798816568,medium,81,81,49,73,no,TRUE,81,1,0.0586691309506611,49881
KNA,2013,2,1,5,,353,0.0028328611898017,1,0.0141643059490085,0.0141643059490085,1,,0.0028735632183908,medium,81,81,49,73,no,TRUE,81,1,0.0586856984953977,50328
KNA,2014,1,,8,,412,,1,0.0194174757281553,0.0194174757281553,1,,0.00247524752475248,medium,81,81,49,73,no,TRUE,81,1,0.058701917428531,50776
KNA,2015,1,,1,,371,,1,0.00269541778975741,0.00269541778975741,1,,0.0027027027027027,medium,81,81,49,73,no,TRUE,81,1,0.0586502947235941,51204
KNA,2016,7,,1,,401,,1,0.00249376558603491,0.00249376558603491,1,,0.0025,medium,81,81,49,73,no,TRUE,81,1,0.0586496723079514,51629
KOR,2000,29,3438,34496,87,248720,0.0138227725956899,3438,0.138694113862978,0.138694113862978,3525,0.0246808510638298,0.0164547389648219,high,100,100,76,85,yes,TRUE,100,3525,1.22393941033696,47379237
KOR,2001,39,3242,29576,122,243795,0.0132980577944585,3242,0.121315039274801,0.121315039274801,3364,0.0362663495838288,0.0157035557070101,high,100,100,76,85,yes,TRUE,100,3364,1.02149871186453,47706226
KOR,2002,64,3372,24873,141,247503,0.0136240772839117,3372,0.100495751566648,0.100495751566648,3513,0.040136635354398,0.0157795445357769,high,100,100,76,85,yes,TRUE,100,3513,0.883491809868493,47999551
KOR,2003,64,3354,27468,154,246441,0.0136097483779079,3354,0.11145872642945,0.11145872642945,3508,0.0438996579247434,0.0160202399382572,high,100,100,76,85,yes,TRUE,100,3508,0.978583747768589,48260901
KOR,2004,74,2963,30869,129,246210,0.0120344421428862,2963,0.125376710937817,0.125376710937817,3092,0.0417205692108668,0.0143586219066504,high,100,100,76,85,yes,TRUE,100,3092,0.970378604327086,48493434
KOR,2005,69,2918,32359,194,245865,0.0118683017102882,2918,0.131612876985338,0.131612876985338,3112,0.0623393316195373,0.0145757027905539,high,100,100,76,85,yes,TRUE,100,3112,1.02529760662371,48701069
KOR,2006,77,2757,32028,200,244154,0.0112920533761478,2757,0.131179501462192,0.131179501462192,2957,0.0676361176868448,0.013939828215306,high,100,100,76,85,yes,TRUE,100,2957,0.971018241447369,48880449
KOR,2007,105,2392,28558,253,246479,0.00970468072330706,2392,0.115863826127175,0.115863826127175,2645,0.0956521739130435,0.0121374259479353,high,100,100,76,85,yes,TRUE,100,2645,0.767038270153646,49034813
KOR,2008,99,2323,27704,249,246106,0.00943902220994206,2323,0.112569380673368,0.112569380673368,2572,0.0968118195956454,0.0117764489336178,high,100,100,76,85,yes,TRUE,100,2572,0.724636836929276,49182458
KOR,2009,98,2291,25793,244,246894,0.0092792858473677,2291,0.104469934465803,0.104469934465803,2535,0.0962524654832347,0.0114653484154301,high,100,100,76,85,yes,TRUE,100,2535,0.662770605694503,49347450
KOR,2010,122,2365,25808,291,255335,0.00926234162962383,2365,0.1010750582568,0.1010750582568,2656,0.109563253012048,0.0115716233819986,high,100,100,76,85,yes,TRUE,100,2656,0.67181742668056,49545638
KOR,2011,124,2364,24992,292,257378,0.00918493422126211,2364,0.0971023164373023,0.0971023164373023,2656,0.109939759036145,0.0114292599382063,high,100,100,76,85,yes,TRUE,100,2656,0.645386065963765,49786153
KOR,2012,124,2464,25097,261,267172,0.0092225233183118,2464,0.0939357417693471,0.0939357417693471,2725,0.0957798165137615,0.0112568418878447,high,100,100,76,85,yes,TRUE,100,2725,0.64053893580432,50060639
KOR,2013,119,2230,24556,221,266221,0.00837649922432866,2230,0.0922391546872711,0.0922391546872711,2451,0.0901672786617707,0.0101421389113028,high,100,100,76,85,yes,TRUE,100,2451,0.565717233139962,50345720
KOR,2014,121,2305,23782,203,267650,0.00861199327479918,2305,0.0888548477489258,0.0888548477489258,2508,0.0809409888357257,0.0102842521364017,high,100,100,76,85,yes,TRUE,100,2508,0.557615363668142,50607904
KOR,2015,104,2208,24375,197,275854,0.00800423412384812,2208,0.0883619595873179,0.0883619595873179,2405,0.0819126819126819,0.00956342279076981,high,100,100,76,85,yes,TRUE,100,2405,0.531746143330949,50823087
KOR,2016,88,2186,25015,169,280785,0.00778531616717417,2186,0.0890895168901473,0.0890895168901473,2355,0.0717622080679406,0.00920749110528991,high,100,100,76,85,yes,TRUE,100,2355,0.524982234827581,50983446
KOR,2017,91,1816,25481,161,285493,0.00636092653760337,1816,0.0892526261589601,0.0892526261589601,1977,0.0814365199797673,0.00760349522329739,high,100,100,76,85,yes,TRUE,100,1977,0.441525177606802,51096408
KOR,2018,85,1799,28452,129,298777,0.00602121314559019,1799,0.0952282136844536,0.0952282136844536,1928,0.0669087136929461,0.00713215573846296,high,100,100,76,85,yes,TRUE,100,1928,0.459437504087211,51171700
KOR,2019,76,1610,28180,128,295039,0.00545690569721291,1610,0.0955127966133291,0.0955127966133291,1738,0.0736478711162256,0.00651280264109511,high,100,100,76,85,yes,TRUE,100,1738,0.415399861309582,51225321
KWT,2000,,12,155,10,4030,0.00297766749379653,12,0.0384615384615385,0.0384615384615385,22,0.454545454545455,0.00567741935483871,high,100,100,76,88,no,TRUE,100,22,0.00211619853789946,2045123
KWT,2001,,17,173,10,4178,0.00406893250359023,17,0.0414073719483006,0.0414073719483006,27,0.37037037037037,0.00674157303370787,high,100,100,76,88,no,TRUE,100,27,0.00279615542098621,2103273
KWT,2002,2,21,125,11,4218,0.00497866287339972,21,0.0296348980559507,0.0296348980559507,32,0.34375,0.00781822623992182,high,100,100,76,88,no,TRUE,100,32,0.00237149463449349,2136991
KWT,2003,1,15,125,7,4304,0.00348513011152416,15,0.029042750929368,0.029042750929368,22,0.318181818181818,0.00526441732471883,high,100,100,76,88,no,TRUE,100,22,0.00159781535064718,2161626
KWT,2004,2,19,94,9,4687,0.00405376573501173,19,0.0200554725837423,0.0200554725837423,28,0.321428571428571,0.00609623339865012,high,100,100,76,88,no,TRUE,100,28,0.00140416469272742,2200498
KWT,2005,6,20,118,6,4621,0.00432806751785328,20,0.0255355983553343,0.0255355983553343,26,0.230769230769231,0.00577392849211637,high,100,100,76,88,no,TRUE,100,26,0.00166023784476432,2270196
KWT,2006,3,16,113,3,5103,0.00313541054281795,16,0.0221438369586518,0.0221438369586518,19,0.157894736842105,0.00380761523046092,high,100,100,76,88,no,TRUE,100,19,0.00105206522314399,2373661
KWT,2007,1,25,123,6,5126,0.00487709715177526,25,0.0239953179867343,0.0239953179867343,31,0.193548387096774,0.0061962822306616,high,100,100,76,88,no,TRUE,100,31,0.00186008347691663,2504026
KWT,2008,1,17,173,5,5491,0.00309597523219814,17,0.0315061008923693,0.0315061008923693,22,0.227272727272727,0.00413689356901091,high,100,100,76,88,no,TRUE,100,22,0.00173338167005777,2656010
KWT,2009,3,33,123,,5798,0.00569161779924112,33,0.0212142117971714,0.0212142117971714,33,,0.00581497797356828,high,100,100,76,88,no,TRUE,100,33,0.00175054383734397,2821041
KWT,2010,2,34,104,1,5326,0.0063837776943297,34,0.0195268494179497,0.0195268494179497,35,0.0285714285714286,0.00670241286863271,high,100,100,76,88,no,TRUE,100,35,0.00170893302484904,2991884
KWT,2011,,16,82,1,5234,0.00305693542223921,16,0.0156667940389759,0.0156667940389759,17,0.0588235294117647,0.00329968944099379,high,100,100,76,88,no,TRUE,100,17,0.00066594307858675,3168054
KWT,2012,3,23,73,0,5741,0.00400627068454973,23,0.012715554781397,0.012715554781397,23,0,0.00405786873676782,high,100,100,76,88,no,TRUE,100,23,0.000731237380820038,3348852
KWT,2013,,6,58,,5535,0.0010840108401084,6,0.0104787714543812,0.0104787714543812,6,,0.00109549023187877,high,100,100,76,88,no,TRUE,100,6,0.000157198044239637,3526382
KWT,2014,2,5,49,,5696,0.000877808988764045,5,0.00860252808988764,0.00860252808988764,5,,0.000885425889853019,high,100,100,76,88,no,TRUE,100,5,0.000107540852355703,3690939
KWT,2015,4,15,108,2,6185,0.00242522231204527,15,0.017461600646726,0.017461600646726,17,0.117647058823529,0.00279743294388679,high,100,100,76,88,no,TRUE,100,17,0.000742247635803772,3835588
KWT,2016,1,16,73,1,6194,0.00258314497901195,16,0.011785598966742,0.011785598966742,17,0.0588235294117647,0.00277732396667211,high,100,100,76,88,no,TRUE,100,17,0.000500946995690255,3956862
KWT,2017,1,18,82,,6463,0.00278508432616432,18,0.0126876063747486,0.0126876063747486,18,,0.00282087447108604,high,100,100,76,88,no,TRUE,100,18,0.000571014734965791,4056102
LBN,2017,12,3,1656,,15521,0.000193286515044134,3,0.106694156304362,0.106694156304362,3,,0.000216372160115398,very low,55,56,31,34,no,FALSE,55,3,0.615092837922556,6819373
LBN,2018,3,2,1570,,15389,0.000129962960556241,2,0.10202092403665,0.10202092403665,2,,0.000144728272668066,very low,55,56,31,34,no,FALSE,55,2,0.410019319209278,6859408
LBN,2019,10,15,1960,,18544,0.000808886971527179,15,0.105694564279551,0.105694564279551,15,,0.000904486251808972,very low,55,56,31,34,no,FALSE,55,15,3.07539589062877,6855709
LBY,2016,80,30,4065,1,15528,0.00193199381761978,30,0.261785162287481,0.261785162287481,31,0.032258064516129,0.00270435313617727,low,100,100,52,54,no,FALSE,100,31,0.0203416013714409,6492160
LBY,2017,132,35,3464,4,15923,0.00219807825158576,35,0.21754694467123,0.21754694467123,39,0.102564102564103,0.00313026727666747,low,100,100,52,54,no,FALSE,100,39,0.0212570712143993,6580723
LCA,2000,,1,46,,815,0.00122699386503067,1,0.0564417177914111,0.0564417177914111,1,,0.00130039011703511,high,100,100,65,86,yes,TRUE,100,1,0.000141183981142712,156737
LCA,2001,8,1,53,,926,0.00107991360691145,1,0.0572354211663067,0.0572354211663067,1,,0.0011454753722795,high,100,100,65,86,yes,TRUE,100,1,0.000143170497152789,158184
LCA,2002,9,,91,,937,,1.5,0.0971184631803629,0.0971184631803629,1.5,,0.00177304964539007,high,100,100,65,86,yes,TRUE,100,1.5,0.00036454828061408,159392
LCA,2003,20,2,64,,1041,0.00192122958693564,2,0.0614793467819404,0.0614793467819404,2,,0.00204708290685773,high,100,100,65,86,yes,TRUE,100,2,0.000307585835672253,160530
LCA,2004,13,6,81,,1069,0.00561272217025257,6,0.0757717492984097,0.0757717492984097,6,,0.00607287449392713,high,100,100,65,86,yes,TRUE,100,6,0.00113743809621902,161821
LCA,2005,16,6,79,,1130,0.00530973451327434,6,0.0699115044247788,0.0699115044247788,6,,0.00570884871550904,high,100,100,65,86,yes,TRUE,100,6,0.00104940622204908,163408
LCA,2006,3,3,82,,986,0.00304259634888438,3,0.0831643002028398,0.0831643002028398,3,,0.00331858407079646,high,100,100,65,86,yes,TRUE,100,3,0.000624251405834442,165378
LCA,2008,1,,101,,1028,,2,0.0982490272373541,0.0982490272373541,2,,0.00215749730312837,high,100,100,65,86,yes,TRUE,100,2,0.000491728254413348,170011
LCA,2009,7,1,25,,963,0.00103842159916926,1,0.0259605399792316,0.0259605399792316,1,,0.00106609808102345,high,100,100,65,86,yes,TRUE,100,1,6.4918203064146e-05,172223
LCA,2010,5,1,36,,1084,0.000922509225092251,1,0.033210332103321,0.033210332103321,1,,0.000954198473282443,high,100,100,65,86,yes,TRUE,100,1,8.30534125724203e-05,174092
LCA,2011,13,,43,,966,,1,0.0445134575569358,0.0445134575569358,1,,0.00108342361863489,high,100,100,65,86,yes,TRUE,100,1,0.00011133320215001,175538
LCA,2012,,1,33,,1147,0.000871839581517001,1,0.028770706190061,0.028770706190061,1,,0.000897666068222621,high,100,100,65,86,yes,TRUE,100,1,7.19474652690066e-05,176654
LCA,2013,1,5,22,,1090,0.00458715596330275,5,0.0201834862385321,0.0201834862385321,5,,0.00468164794007491,high,100,100,65,86,yes,TRUE,100,5,0.000252344509901192,177505
LCA,2014,2,3,28,,1296,0.00231481481481482,3,0.0216049382716049,0.0216049382716049,3,,0.00236593059936909,high,100,100,65,86,yes,TRUE,100,3,0.000162072052603879,178307
LCA,2015,1,2,21,,1087,0.00183992640294388,2,0.0193192272309108,0.0193192272309108,2,,0.00187617260787993,high,100,100,65,86,yes,TRUE,100,2,9.66148013875623e-05,179131
LKA,2000,4,974,30413,,116200,0.00838209982788296,974,0.261729776247849,0.261729776247849,974,,0.011353701609801,medium,100,100,59,64,yes,TRUE,100,974,0.638984417650046,18777606
LKA,2001,4,1006,29174,,112858,0.0089138563504581,1006,0.258501834163285,0.258501834163285,1006,,0.0120214138903494,medium,100,100,59,64,yes,TRUE,100,1006,0.651817072007169,18911727
LKA,2002,2,968,28361,,111863,0.0086534421569241,968,0.253533339888971,0.253533339888971,968,,0.0115925367057076,medium,100,100,59,64,yes,TRUE,100,968,0.615110191944944,19062476
LKA,2003,2,1039,26718,,115495,0.00899606043551669,1039,0.231334689813412,0.231334689813412,1039,,0.0117034817576625,medium,100,100,59,64,yes,TRUE,100,1039,0.602285151276853,19224036
LKA,2004,4,1027,25052,,114915,0.00893704042118087,1027,0.218004612104599,0.218004612104599,1027,,0.0114285078397116,medium,100,100,59,64,yes,TRUE,100,1027,0.560949737878716,19387153
LKA,2005,1,844,24740,,132097,0.00638924426747012,844,0.187286615138875,0.187286615138875,844,,0.00786162057434541,medium,100,100,59,64,yes,TRUE,100,844,0.395916256097869,19544988
LKA,2006,2,817,19349,,117467,0.00695514484919169,817,0.164718601820086,0.164718601820086,817,,0.0083267086569233,medium,100,100,59,64,yes,TRUE,100,817,0.336992834102082,19695977
LKA,2007,4,808,20623,,118990,0.00679048659551223,808,0.173317085469367,0.173317085469367,808,,0.00821413685483953,medium,100,100,59,64,yes,TRUE,100,808,0.350708350139106,19842044
LKA,2009,,876,19129,,127746,0.00685735756892584,876,0.149742457689478,0.149742457689478,876,,0.00806503585994826,medium,100,100,59,64,yes,TRUE,100,876,0.328427778166694,20123508
LKA,2010,2,767,19517,,130266,0.00588795234366604,767,0.149824205855711,0.149824205855711,767,,0.00692557043404455,medium,100,100,59,64,yes,TRUE,100,767,0.287718987416334,20261738
LKA,2011,1,739,19692,,123082,0.00600412732974765,739,0.15999090037536,0.15999090037536,739,,0.00714769320050295,medium,100,100,59,64,yes,TRUE,100,739,0.296056852467366,20398496
LKA,2012,7,632,20316,,122666,0.00515220191414084,632,0.165620465328616,0.165620465328616,632,,0.00617489008304836,medium,100,100,59,64,yes,TRUE,100,632,0.262114450391647,20532599
LKA,2013,4,642,22349,,127099,0.00505118057577164,642,0.175839306367477,0.175839306367477,642,,0.00612887828162291,medium,100,100,59,64,yes,TRUE,100,642,0.28271921823211,20663053
LKA,2014,4,601,20965,,128134,0.00469040223516007,601,0.163617775141649,0.163617775141649,601,,0.0056079649898758,medium,100,100,59,64,yes,TRUE,100,601,0.246238597264709,20788512
LTU,2000,6,361,298,4,38912,0.00927734375,361,0.00765830592105263,0.00765830592105263,365,0.010958904109589,0.00945253017040452,high,100,100,94,97,yes,TRUE,100,365,0.00698873937199362,3501842
