iso3,year,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv
BHS,2014,AMR,13.4907251264755,50,,,,,28,,10,,8,,50,,,,,0.56,,,,,,,0.357142857142857,,,,,,,0.294372294372294
BHS,2015,AMR,16.5686798503474,62,16,56,7,,,,,,,,62,,,,,0.903225806451613,,,,,,,0.285714285714286,0.285714285714286,0.0605857564001975,,,0.285714285714286,0.0605857564001975,0.285714285714286
BHS,2016,AMR,23.5497707204907,89,35,84,23,,,,,,,1,89,,,,,0.943820224719101,,,,,,,0.416666666666667,0.416666666666667,0.0543221305665019,,,0.416666666666667,0.0543221305665019,0.416666666666667
BHS,2017,AMR,13.359563482812,51,15,41,12,,,,,,,1,51,,,,,0.803921568627451,,,,,,,0.365853658536585,0.365853658536585,0.0709018908464349,,,0.365853658536585,0.0709018908464349,0.365853658536585
BHS,2018,AMR,12.187690432663,47,10,45,10,,,,,,,1,47,,,,,0.957446808510638,,,,,,,0.222222222222222,0.222222222222222,0.063674620053114,,,0.222222222222222,0.063674620053114,0.222222222222222
BHS,2019,AMR,13.0941805353723,51,12,44,10,,,,,,,1,51,,,,,0.862745098039216,,,,,,,0.272727272727273,0.272727272727273,0.0659490453221383,,,0.272727272727273,0.0659490453221383,0.272727272727273
BHS,2020,AMR,7.88306615672553,31,6,31,5,,,,,,,1,31,,,,,1,,,,,,,0.193548387096774,0.193548387096774,0.0765847624478203,,,0.193548387096774,0.0765847624478203,0.193548387096774
BIH,2000,EUR,66.0059671953542,2476,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,
BIH,2001,EUR,65.7433310060887,2469,,,,,,,,,,,2469,,,,,,,,,,,,,,,,,,,
BIH,2002,EUR,44.9807136212826,1691,,,,,,,,,,,1691,,,,,,,,,,,,,,,,,,,
BIH,2003,EUR,47.3130066379085,1780,,,,,,,,,,,1780,,,,,,,,,,,,,,,,,,,
BIH,2004,EUR,62.510061914981,2353,,,,,,,,,,,2382,,,,,,,,,,,,,,,,,,,
BIH,2005,EUR,56.0641133371506,2111,,,,,,,,,,,2160,,,,,,,,,,,,,,,,,,,
BIH,2006,EUR,47.2191430336361,1778,,,,0,,,,,,,1800,,,,,0,,,,,,,,,,,,,,
BIH,2007,EUR,63.0648898649965,2373,,,,,0,,,,,,2400,,,,,,,,,,,,,,,,,,,
BIH,2008,EUR,45.7879726529402,1719,,,,0,,0,1,0,1,,1736,,,,,0,,,,,,,,,,,,,,
BIH,2009,EUR,46.1730566161975,1725,,,,,0,0,0,0,0,,1772,,,,,,,,,,,,,,,,,,,
BIH,2010,EUR,35.6499215485829,1321,,,,0,,0,0,0,0,,1390,,,,,0,,,,,,,,,,,,,,
BIH,2011,EUR,37.1465647758246,1360,,,,65,0,0,0,0,,,1385,,,,,0.0469314079422383,,,,,,,0,,,,,,,
BIH,2012,EUR,39.0849082877759,1409,,,,,56,,0,,0,,1420,,,,,,,,,,,,,,,,,,,
BIH,2013,EUR,35.5953455627762,1261,,,,74,74,,,,,,1261,,,,,0.0586835844567803,,,,,,,,,,,,,,
BIH,2014,EUR,34.3470302167711,1196,,,,,194,,,,,,1196,,,,,0.162207357859532,,,,,,,,,,,,,,
BIH,2015,EUR,31.8426576138652,1092,,209,,,,,,,,,1095,,,,,0.190867579908676,,,,,,,,,,,,,,
BIH,2016,EUR,26.7846886080615,907,1,1,1,,,,,,,1,907,,,,,0.00110253583241455,,,,,,,1,,,,,,,
BIH,2017,EUR,22.855206004176,766,,18,,,,,,,,1,768,,,,,0.0234375,,,,,,,,,,,,,,
BIH,2018,EUR,20.0365290594354,666,,,,,,,,,,1,669,,,,,,,,,,,,,,,,,,,
BIH,2019,EUR,17.5704438475879,580,,18,,,,,,,,1,580,,,,,0.0310344827586207,,,,,,,,,,,,,,
BIH,2020,EUR,10.8814425683862,357,,15,,,,,,,,1,357,,,,,0.0420168067226891,,,,,,,,,,,,,,
BLR,2000,EUR,68.8741024156586,6799,,,,,,,,,,,6799,,,,,,,,,,,,,,,,,,,
BLR,2001,EUR,56.108206383208,5505,,,,,,,,,,,5505,,,,,,,,,,,,,,,,,,,
BLR,2002,EUR,52.729692757963,5139,,,,,,,,,,,5139,,,,,,,,,,,,,,,,,,,
BLR,2003,EUR,61.6061083339747,5963,,,,,,,,,,,5963,,,,,,,,,,,,,,,,,,,
BLR,2004,EUR,56.5998809561938,5443,,,,6457,,77,,,,,6490,,,,,0.994915254237288,,,,,,,0.0119250425894378,0.0119250425894378,0.00152236954754091,,,0.0119250425894378,0.00152236954754091,0.0119250425894378
BLR,2005,EUR,55.5109174434064,5308,,,,,,,139,,,,6357,,,,,,,,,,,,,,,,,,,0.0164437819420784
BLR,2006,EUR,54.0302897460976,5142,,,,,,,,,,,6065,,,,,,,,,,,,,,,,,,,0.0209625212947189
BLR,2007,EUR,56.4420874226862,5351,,,,,5756,,152,,,,5756,,,,,,,,,,,,,,,,,,,0.0254812606473595
BLR,2008,EUR,54.2270033762287,5126,,,,5227,5227,156,156,,,,5483,0.03,2008,,,0.953310231625023,0.03,0.0295,0.0305,,,,0.029845035393151,,,0.000255102040816326,,0.03,0.000255102040816326,0.03
BLR,2009,EUR,55.654738778388,5250,,,,5227,,190,190,,,,5511,,,,,0.948466702957721,,,,,,,0.0363497225942223,0.0363497225942223,0.00263398196751101,,,0.0363497225942223,0.00263398196751101,0.0363497225942223
BLR,2010,EUR,54.1155869874623,5098,,,,5153,5153,190,187,,,,5554,,,,,0.927799783939503,,,,,,,0.0368717252086163,0.0368717252086163,0.00269085260585061,,,0.0368717252086163,0.00269085260585061,0.0368717252086163
BLR,2011,EUR,49.8868014626381,4697,,,,5118,4747,217,217,64,,,5118,,,,,1,,,,,,,0.042399374755764,0.042399374755764,0.00299460051257518,,,0.042399374755764,0.00299460051257518,0.042399374755764
BLR,2012,EUR,50.7908797292569,4783,,,,5246,5246,229,229,153,153,,5246,,,,,1,,,,,,,0.0436523065192528,0.0436523065192528,0.00301026721024658,,,0.0436523065192528,0.00301026721024658,0.0436523065192528
BLR,2013,EUR,47.4345949096207,4470,,,,4859,4859,250,250,189,189,,4859,,,,,1,,,,,,,0.0514509158263017,0.0514509158263017,0.00336239966963387,,,0.0514509158263017,0.00336239966963387,0.0514509158263017
BLR,2014,EUR,40.9044267750326,3858,,,,,4274,,271,,191,,4274,,,,,1,,,,,,,0.0634066448291998,0.0634066448291998,0.00399309490663288,,,0.0634066448291998,0.00399309490663287,0.0634066448291998
BLR,2015,EUR,39.8859082927094,3765,206,3740,174,,,,,,,,4177,,,,,0.895379458941824,,,,,,,0.0550802139037433,0.0550802139037433,0.003783724714893,,,0.0550802139037433,0.003783724714893,0.0550802139037433
BLR,2016,EUR,33.994527421017,3211,275,3148,229,,,,,,,1,3598,,,,,0.874930516953863,,,,,,,0.0873570520965693,0.0873570520965693,0.00506640152867889,,,0.0873570520965693,0.00506640152867889,0.0873570520965693
BLR,2017,EUR,29.4278458531128,2781,202,2781,155,,,,,,,1,3052,,,,,0.911205766710354,,,,,,,0.0726357425386552,0.0726357425386552,0.00501404010127421,,,0.0726357425386552,0.00501404010127421,0.0726357425386552
BLR,2018,EUR,24.9560571333964,2359,182,2359,171,,,,,,,1,2542,,,,,0.928009441384736,,,,,,,0.0771513353115727,0.0771513353115727,0.005602680259849,,,0.0771513353115727,0.005602680259849,0.0771513353115727
BLR,2019,EUR,23.3485453284977,2207,157,2207,149,,,,,,,1,2615,,,,,0.843977055449331,,,,,,,0.0711372904395106,0.0711372904395106,0.00558851933047931,,,0.0711372904395106,0.00558851933047931,0.0711372904395106
BLR,2020,EUR,16.022315254186,1514,135,1514,124,,,,,,,1,1778,,,,,0.851518560179978,,,,,,,0.0891677675033025,0.0891677675033025,0.00749289684999139,,,0.0891677675033025,0.00749289684999138,0.0891677675033025
BLZ,2000,AMR,42.8611863652905,106,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,
BLZ,2001,AMR,53.3191149026926,136,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,
BLZ,2002,AMR,51.4507197384017,135,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,
BLZ,2003,AMR,36.7445105928114,99,,,,88,57,11,,3,,,105,,,,,0.838095238095238,,,,,,,0.125,0.125,0.0351874522343151,,,0.125,0.0351874522343151,0.125
BLZ,2004,AMR,30.0163462512115,83,,,,68,,11,,4,,,83,,,,,0.819277108433735,,,,,,,0.161764705882353,0.161764705882353,0.0425546819840106,,,0.161764705882353,0.0425546819840106,0.161764705882353
BLZ,2005,AMR,35.941056667066,102,,,,106,106,25,25,17,24,,106,,,,,1,,,,,,,0.235849056603774,0.235849056603774,0.0440376550939188,,,0.235849056603774,0.0440376550939188,0.235849056603774
BLZ,2006,AMR,29.1757340271437,85,,,,84,87,10,11,5,8,,87,,,,,0.96551724137931,,,,,,,0.119047619047619,0.119047619047619,0.0377171592128787,,,0.119047619047619,0.0377171592128787,0.119047619047619
BLZ,2007,AMR,21.0680498008568,63,,,,63,63,10,10,10,9,,63,,,,,1,,,,,,,0.158730158730159,0.158730158730159,0.0494296445766842,,,0.158730158730159,0.0494296445766842,0.158730158730159
BLZ,2008,AMR,28.6811245608203,88,,,,88,88,18,18,18,18,,88,,,,,1,,,,,,,0.204545454545455,0.204545454545455,0.0453828765433635,,,0.204545454545455,0.0453828765433635,0.204545454545455
BLZ,2009,AMR,27.9671386121307,88,,,,89,89,17,17,17,17,,94,,,,,0.946808510638298,,,,,,,0.191011235955056,0.191011235955056,0.0444980718623722,,,0.191011235955056,0.0444980718623722,0.191011235955056
BLZ,2010,AMR,44.966120354147,145,,,,142,143,29,29,29,29,,145,,,,,0.979310344827586,,,,,,,0.204225352112676,0.204225352112676,0.0351622311345282,,,0.204225352112676,0.0351622311345282,0.204225352112676
BLZ,2011,AMR,22.408217153793,74,,,,64,64,24,24,24,24,,76,,,,,0.842105263157895,,,,,,,0.375,0.375,0.0588101244694836,,,0.375,0.0588101244694836,0.375
BLZ,2012,AMR,24.8519974792974,84,,,,84,68,19,19,19,19,,84,,,,,1,,,,,,,0.226190476190476,0.226190476190476,0.0480756792815157,,,0.226190476190476,0.0480756792815157,0.226190476190476
BLZ,2013,AMR,35.0007376188506,121,,,,121,121,25,25,25,25,,124,,,,,0.975806451612903,,,,,,,0.206611570247934,0.206611570247934,0.0386002701582853,,,0.206611570247934,0.0386002701582853,0.206611570247934
BLZ,2014,AMR,20.3754747202617,72,,,,,63,,25,,25,,87,,,,,0.724137931034483,,,,,,,0.396825396825397,0.396825396825397,0.060262270838404,,,0.396825396825397,0.060262270838404,0.396825396825397
BLZ,2015,AMR,21.6110781711487,78,14,70,14,,,,,,,,84,,,,,0.833333333333333,,,,,,,0.2,0.2,0.0483656497082119,,,0.2,0.0483656497082119,0.2
BLZ,2016,AMR,32.5733783207881,120,36,113,36,,,,,,,1,120,,,,,0.941666666666667,,,,,,,0.31858407079646,0.31858407079646,0.0441484852043438,,,0.31858407079646,0.0441484852043438,0.31858407079646
BLZ,2017,AMR,31.1356529838334,117,28,117,27,,,,,,,1,122,,,,,0.959016393442623,,,,,,,0.239316239316239,0.239316239316239,0.0412463261920917,,,0.239316239316239,0.0412463261920917,0.239316239316239
BLZ,2018,AMR,25.8437730864513,99,31,95,28,,,,,,,1,104,,,,,0.913461538461539,,,,,,,0.326315789473684,0.326315789473684,0.0489812659250164,,,0.326315789473684,0.0489812659250164,0.326315789473684
BLZ,2019,AMR,23.3123522163386,91,16,83,16,,,,,,,1,91,,,,,0.912087912087912,,,,,,,0.192771084337349,0.192771084337349,0.0440885508963676,,,0.192771084337349,0.0440885508963676,0.192771084337349
BLZ,2020,AMR,19.6166701456915,78,17,71,17,,,,,,,1,81,,,,,0.876543209876543,,,,,,,0.23943661971831,0.23943661971831,0.0511466699916798,,,0.23943661971831,0.0511466699916798,0.23943661971831
BMU,2000,AMR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
BMU,2001,AMR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
BMU,2002,AMR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
BMU,2003,AMR,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,
BMU,2004,AMR,9.06947215672048,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
BMU,2005,AMR,,,,,,1,,0,,,,,,,,,,,,,,,,,0,,,,,,,
BMU,2006,AMR,4.52898550724638,3,,,,,2,,0,,0,,3,,,,,,,,,,,,,,,,,,,
BMU,2007,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,2008,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,2009,AMR,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,
BMU,2010,AMR,1.52933259925369,1,,,,1,1,0,0,0,0,,1,,,,,1,,,,,,,0,0,0.248724489795918,,,0,0.248724489795918,0
BMU,2011,AMR,1.53666482266888,1,,,,1,1,0,0,0,0,,1,,,,,1,,,,,,,0,0,0.248724489795918,,,0,0.248724489795918,0
BMU,2012,AMR,4.63413503869503,3,,,,3,3,0,0,0,0,,3,,,,,1,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
BMU,2013,AMR,0,0,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,0
BMU,2014,AMR,0,0,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
BMU,2015,AMR,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
BMU,2016,AMR,3.15656565656566,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
BMU,2017,AMR,3.17258883248731,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
BMU,2018,AMR,3.18659082580501,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
BMU,2019,AMR,3.19959045242209,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
BMU,2020,AMR,4.81749714964752,3,1,3,1,,,,,,,1,3,,,,,1,,,,,,,0.333333333333333,0.333333333333333,0.228902274818914,,,0.333333333333333,0.228902274818914,0.333333333333333
BOL,2000,AMR,120.297875929377,10127,,,,,,,,,,,11757,,,,,,,,,,,,,,,,,,,
BOL,2001,AMR,122.735437360523,10531,,,,,,,,,,,11237,,,,,,,,,,,,,,,,,,,
BOL,2002,AMR,116.678573577273,10201,,,,,,,,,,,10474,,,,,,,,,,,,,,,,,,,
BOL,2003,AMR,110.444630589884,9836,,,,0,,,,,,,10093,,,,,0,,,,,,,,,,,,,,
BOL,2004,AMR,108.070927872883,9801,,,,0,,0,,0,,,10004,,,,,0,,,,,,,,,,,,,,
BOL,2005,AMR,105.585812247673,9748,,,,,0,,0,,0,,9973,,,,,,,,,,,,,,,,,,,
BOL,2006,AMR,95.940066302313,9014,,,,,,,,,,,9200,,,,,,,,,,,,,,,,,,,
BOL,2007,AMR,89.7008486114572,8574,,,,,360,1,3,,1,,8701,,,,,,,,,,,,,,,,,,,
BOL,2008,AMR,93.2987719844875,9070,,,,485,,19,19,3,,,9224,,,,,0.0525802254986991,,,,,,,0.0391752577319588,,,,,,,
BOL,2009,AMR,89.6832406151269,8865,,,,1509,1105,38,38,29,29,,9128,,,,,0.165315512708151,,,,,,,0.0251822398939695,,,,,,,
BOL,2010,AMR,83.2255488004942,8363,,,,1897,2003,130,140,,113,,8620,,,,,0.220069605568446,,,,,,,0.0685292567211387,,,,,,,
BOL,2011,AMR,83.4332799599254,8521,,,,3928,4118,333,138,,120,,8747,,,,,0.449068251972105,,,,,,,0.084775967413442,,,,,,,
BOL,2012,AMR,79.5650124782261,8257,,,,5146,5049,167,164,167,164,,8484,,,,,0.606553512494107,,,,,,,0.0324523902059852,0.0324523902059852,0.00198183361480634,,,0.0324523902059852,0.00198183361480634,0.0324523902059852
BOL,2013,AMR,78.9859969883447,8327,,,,5908,5908,170,170,53,140,,8473,,,,,0.697273692906881,,,,,,,0.0287745429925525,0.0287745429925525,0.00186489637141452,,,0.0287745429925525,0.00186489637141452,0.0287745429925525
BOL,2014,AMR,75.45871360406,8079,,,,,6340,,262,,177,,8201,,,,,0.773076454090965,,,,,,,0.0413249211356467,0.0413249211356467,0.0022470023767741,,,0.0413249211356467,0.0022470023767741,0.0413249211356467
BOL,2015,AMR,72.0440945554131,7831,281,6426,182,,,,,,,,7935,,,,,0.809829867674858,,,,,,,0.043728602552132,0.043728602552132,0.00234251807374934,,,0.043728602552132,0.00234251807374934,0.043728602552132
BOL,2016,AMR,69.6258514685969,7681,241,6012,193,,,,,,,0,7776,,,,,0.773148148148148,,,,,,,0.0400864936793081,0.0400864936793081,0.00227241518323983,,,0.0400864936793081,0.00227241518323983,0.0400864936793081
BOL,2017,AMR,67.6860493030687,7576,299,6607,266,,,,,,,0,7658,,,,,0.862757900235048,,,,,,,0.0452550325412441,0.0452550325412441,0.0024228283641073,,,0.0452550325412441,0.0024228283641073,0.0452550325412441
BOL,2018,AMR,66.9154084244535,7597,323,6536,,,,,,,,0,7755,,,,,0.8428110896196,,,,,,,0.0494186046511628,0.0494186046511628,0.00251935678333414,,,0.0494186046511628,0.00251935678333414,0.0494186046511628
BOL,2019,AMR,64.8044289019588,7461,319,6647,,,,,,,,1,7691,,,,,0.864256923677025,,,,,,,0.0479915751466827,0.0479915751466827,0.0025090760881266,,,0.0479915751466827,0.0025090760881266,0.0479915751466827
BOL,2020,AMR,51.4605078082133,6007,214,5238,,,,,,,,0,6105,,,,,0.857985257985258,,,,,,,0.0408552882779687,0.0408552882779687,0.00259538592718803,,,0.0408552882779687,0.00259538592718803,0.0408552882779687
BRA,2000,AMR,44.5671084830381,77899,,,,,,,,,,,86599,,,,,,,,,,,,,,,,,,,
BRA,2001,AMR,42.024638573915,74466,,,,,,,,,,,82620,,,,,,,,,,,,,,,,,,,
BRA,2002,AMR,45.3587632486163,81436,,,,,,,,,,,90304,,,,,,,,,,,,,,,,,,,
BRA,2003,AMR,46.235272833542,84060,,,,45083,39854,8330,,8330,,,88618,,,,,0.508734117222235,,,,,,,0.184770312534658,,,,,,,
BRA,2004,AMR,47.2162722052847,86881,,,,37748,,5734,,4874,,,91855,,,,,0.410952043982364,,,,,,,0.151902087527816,,,,,,,
BRA,2005,AMR,43.3440356253749,80675,,,,51552,37634,8249,5227,6995,4443,,87223,,,,,0.591036767825,,,,,,,0.160013190564867,,,,,,,
BRA,2006,AMR,40.2019791392825,75647,,,,34389,54189,7126,8059,7792,6457,,82162,,,,,0.418551155035174,,,,,,,0.207217424176335,,,,,,,
BRA,2007,AMR,39.6696068322987,75424,,,,39432,57593,8010,8141,7710,8141,,82148,,,,,0.480011686224863,,,,,,,0.203134510042605,,,,,,,
BRA,2008,AMR,40.2441568068283,77281,,,,43759,39997,8394,8430,7540,7651,,84293,,,,,0.519129702347763,,,,,,,0.191823396329898,,,,,,,
BRA,2009,AMR,39.3776761306827,76348,,,,46832,39744,8490,8668,7765,7935,,83595,,,,,0.560224893833363,,,,,,,0.181286299965835,,,,,,,
BRA,2010,AMR,38.4214412202661,75196,,,,51553,37210,8918,8558,8575,7948,,82692,,,,,0.623433947661201,,,,,,,0.172987023063643,0.172987023063643,0.00138267821607028,,,0.172987023063643,0.00138267821607028,0.172987023063643
BRA,2011,AMR,38.6027274822262,76246,,,,55730,49091,9313,9575,9088,8850,,83908,,,,,0.66417981598894,,,,,,,0.167109276870626,0.167109276870626,0.00135438559511594,,,0.167109276870626,0.00135438559511594,0.167109276870626
BRA,2012,AMR,38.3827785667337,76492,,,,56382,45733,9330,9049,,9049,,84249,,,,,0.669230495317452,,,,,,,0.165478344152389,0.165478344152389,0.00134694320970413,,,0.165478344152389,0.00134694320970413,0.165478344152389
BRA,2013,AMR,38.5010828712467,77401,,,,60415,54213,9456,9340,,,,83739,,,,,0.721467894290593,,,,,,,0.156517421170239,0.156517421170239,0.00130928726919064,,,0.156517421170239,0.00130928726919064,0.156517421170239
BRA,2014,AMR,37.4637982616853,75963,,,,,62263,,9636,,,,82457,,,,,0.755096595801448,,,,,,,0.154762860768032,0.154762860768032,0.00131557703763881,,,0.154762860768032,0.00131557703763881,0.154762860768032
BRA,2015,AMR,36.9762554837707,75606,7865,60018,2743,,,,,,,,82858,,,,,0.72434767916194,,,,,,,0.131044020127295,0.131044020127295,0.00123059899816543,,,0.131044020127295,0.00123059899816543,0.131044020127295
BRA,2016,AMR,37.0085705365175,76298,7614,61117,3330,,,,,,,1,83804,,,,,0.729284998329435,,,,,,,0.124580722221313,0.124580722221313,0.00119887675722329,,,0.124580722221313,0.00119887675722329,0.124580722221313
BRA,2017,AMR,38.568312929813,80158,7869,65405,4323,,,,,,,1,87840,,,,,0.744592440801457,,,,,,,0.120311902759728,0.120311902759728,0.00115222521073056,,,0.120311902759728,0.00115222521073056,0.120311902759728
BRA,2018,AMR,40.2727234709121,84359,7857,69756,4313,,,,,,,1,91868,,,,,0.759306831540907,,,,,,,0.112635472217444,0.112635472217444,0.00109149622885464,,,0.112635472217444,0.00109149622885464,0.112635472217444
BRA,2019,AMR,40.3478768411692,85154,7701,70550,3930,,,,,,,1,93456,,,,,0.7549007019346,,,,,,,0.109156626506024,0.109156626506024,0.00107158718419929,,,0.109156626506024,0.00107158718419929,0.109156626506024
BRA,2020,AMR,35.2023936987894,74826,6606,59580,3175,,,,,,,1,82930,,,,,0.718437236223321,,,,,,,0.110876132930514,0.110876132930514,0.00115117980111501,,,0.110876132930514,0.00115117980111501,0.110876132930514
BRB,2000,AMR,1.10492760882616,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
BRB,2001,AMR,2.20188334422042,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
BRB,2002,AMR,1.82866840024431,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
BRB,2003,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,2004,AMR,6.90198813584566,19,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
BRB,2005,AMR,,,,,,8,,2,,,,,,,,,,,,,,,,,0.25,,,,,,,
BRB,2006,AMR,1.8019641409136,5,,,,5,5,2,,2,,,5,,,,,1,,,,,,,0.4,0.4,0.20424036985689,,,0.4,0.20424036985689,0.4
BRB,2007,AMR,5.74091948001622,16,,,,8,8,2,2,2,2,,16,,,,,0.5,,,,,,,0.25,,,,,,,0.533333333333333
BRB,2008,AMR,1.0716352439399,3,,,,3,3,2,2,2,2,,3,,,,,1,,,,,,,0.666666666666667,0.666666666666667,0.228902274818914,,,0.666666666666667,0.228902274818914,0.666666666666667
BRB,2009,AMR,0.711472855531879,2,,,,2,2,0,0,0,0,,2,0,2008,0,2008,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
BRB,2010,AMR,2.12667165253021,6,,,,6,6,2,2,2,2,,6,,,,,1,,,,,,,0.333333333333333,0.333333333333333,0.187232152092792,,,0.333333333333333,0.187232152092792,0.333333333333333
BRB,2011,AMR,0,0,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
BRB,2012,AMR,1.40995001727189,4,,,,2,4,2,1,2,1,,4,,,,,0.5,,,,,,,1,,,,,,,
BRB,2013,AMR,1.40699416800917,4,,,,2,2,2,2,2,2,,4,,,,,0.5,,,,,,,1,,,,,,,
BRB,2014,AMR,1.75546388133064,5,,,,,2,,2,,2,,5,,,,,0.4,,,,,,,1,,,,,,,
BRB,2015,AMR,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,
BRB,2016,AMR,1.04969244011505,3,0,0,0,,,,,,,0,3,,,,,0,,,,,,,,,,,,,,
BRB,2017,AMR,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
BRB,2018,AMR,0.348869662294167,1,0,0,0,,,,,,,1,1,,,,,0,,,,,,,,,,,,,,
BRB,2019,AMR,0,0,0,0,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,
BRB,2020,AMR,2.08789335040766,6,0,0,0,,,,,,,,9,,,,,0,,,,,,,,,,,,,,
BRN,2000,WPR,92.1462574212255,307,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,
BRN,2001,WPR,63.5224990221652,216,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,
BRN,2002,WPR,66.3250446252203,230,,,,,,,,,,,233,,,,,,,,,,,,,,,,,,,
BRN,2003,WPR,59.1573614118513,209,,,,1,,1,,1,,,210,,,,,0.00476190476190476,,,,,,,1,,,,,,,
BRN,2004,WPR,51.4698108693112,185,,,,189,,1,,0,,,186,,,,,1,,,,,,,0.00529100529100529,0.00529100529100529,0.00755373736220961,,,0.00529100529100529,0.00755373736220961,0.00529100529100529
BRN,2005,WPR,44.6438353162865,163,,,,163,163,2,0,,0,,163,,,,,1,,,,,,,0.0122699386503067,0.0122699386503067,0.0107472250927017,,,0.0122699386503068,0.0107472250927017,0.0122699386503068
BRN,2006,WPR,54.5559630747957,202,,,,4,202,0,1,0,,,202,,,,,0.0198019801980198,,,,,,,0,,,,,,,0.00613496932515338
BRN,2007,WPR,55.7382382983036,209,,,,209,0,0,0,0,0,,209,,,,,1,,,,,,,0,0,0.0044630840763231,,,0,0.0044630840763231,0
BRN,2008,WPR,58.7742278964098,223,,,,223,223,0,0,0,0,,223,,,,,1,,,,,,,0,0,0.00418520198220588,,,0,0.00418520198220588,0
BRN,2009,WPR,55.4829097009133,213,,,,213,213,2,2,2,2,,213,,,,,1,,,,,,,0.00938967136150235,0.00938967136150235,0.00825665803965026,,,0.00938967136150235,0.00825665803965027,0.00938967136150235
BRN,2010,WPR,60.9828270300591,237,,,,237,237,1,1,1,1,,237,,,,,1,,,,,,,0.00421940928270042,0.00421940928270042,0.00591243150384263,,,0.00421940928270042,0.00591243150384263,0.00421940928270042
BRN,2011,WPR,58.4220459400488,230,,,,230,230,3,3,3,3,,230,,,,,1,,,,,,,0.0130434782608696,0.0130434782608696,0.00891460973449847,,,0.0130434782608696,0.00891460973449847,0.0130434782608696
BRN,2012,WPR,60.9027135542373,243,,,,243,243,2,2,2,2,,243,,,,,1,,,,,,,0.00823045267489712,0.00823045267489712,0.00724872651857935,,,0.00823045267489712,0.00724872651857935,0.00823045267489712
BRN,2013,WPR,52.4215284337338,212,,,,212,212,0,0,0,0,,212,,,,,1,,,,,,,0,0,0.00440047513178466,,,0,0.00440047513178466,0
BRN,2014,WPR,48.3188458140749,198,,,,,198,,0,,0,,198,,,,,1,,,,,,,0,0,0.00470873100426574,,,0,0.00470873100426574,0
BRN,2015,WPR,51.0949256954453,212,1,212,1,,,,,,,,212,,,,,1,,,,,,,0.00471698113207547,0.00471698113207547,0.00660211576641759,,,0.00471698113207547,0.00660211576641759,0.00471698113207547
BRN,2016,WPR,57.6477342296524,242,3,242,3,,,,,,,1,242,,,,,1,,,,,,,0.012396694214876,0.012396694214876,0.0084783458405407,,,0.012396694214876,0.0084783458405407,0.012396694214876
