iso3,year,pop,c.newinc
LAO,2005,5751675,3766
LAO,2006,5846075,4031
LAO,2007,5944950,3980
LAO,2008,6046630,4123
LAO,2009,6148621,3900
LAO,2010,6249168,4061
LAO,2011,6347564,4360
LAO,2012,6444527,4118
LAO,2013,6541302,4130
LAO,2014,6639763,4396
LAO,2015,6741160,4534
LAO,2016,6845848,4981
LAO,2017,6953031,5730
LAO,2018,7061498,6548
LAO,2019,7169456,6816
LAO,2020,7275556,8013
LBN,1980,2588928,
LBN,1981,2594299,67
LBN,1982,2606148,75
LBN,1983,2622072,284
LBN,1984,2638056,410
LBN,1985,2651992,1943
LBN,1986,2660873,2257
LBN,1987,2667957,2478
LBN,1988,2684682,
LBN,1989,2726438,
LBN,1990,2803032,
LBN,1991,2921700,884
LBN,1992,3076133,884
LBN,1993,3246129,
LBN,1994,3403359,940
LBN,1995,3528379,983
LBN,1996,3610663,836
LBN,1997,3658425,701
LBN,1998,3693514,690
LBN,1999,3747762,679
LBN,2000,3842774,571
LBN,2001,3990999,516
LBN,2002,4182205,437
LBN,2003,4388378,380
LBN,2004,4569377,393
LBN,2005,4698761,391
LBN,2006,4759760,375
LBN,2007,4767347,475
LBN,2008,4764745,523
LBN,2009,4813026,499
LBN,2010,4953064,513
LBN,2011,5202022,496
LBN,2012,5537620,630
LBN,2013,5913016,689
LBN,2014,6261046,673
LBN,2015,6532681,656
LBN,2016,6714281,646
LBN,2017,6819373,618
LBN,2018,6859408,656
LBN,2019,6855709,757
LBN,2020,6825442,658
LBR,1980,1852991,774
LBR,1981,1918832,1002
LBR,1982,1989477,835
LBR,1983,2057232,885
LBR,1984,2111667,
LBR,1985,2145756,425
LBR,1986,2158434,232
LBR,1987,2153312,384
LBR,1988,2134105,894
LBR,1989,2106429,
LBR,1990,2075917,
LBR,1991,2040141,
LBR,1992,2001612,1948
LBR,1993,1976701,1766
LBR,1994,1986491,1764
LBR,1995,2044657,1393
LBR,1996,2160480,840
LBR,1997,2326210,
LBR,1998,2517472,1753
LBR,1999,2699708,
LBR,2000,2848447,1500
LBR,2001,2953928,1751
LBR,2002,3024727,3419
LBR,2003,3077055,2511
LBR,2004,3135654,4337
LBR,2005,3218114,3432
LBR,2006,3329211,4447
LBR,2007,3461911,
LBR,2008,3607863,4970
LBR,2009,3754129,5918
LBR,2010,3891357,6597
LBR,2011,4017446,7906
LBR,2012,4135662,8093
LBR,2013,4248337,7511
LBR,2014,4359508,5035
LBR,2015,4472229,5814
LBR,2016,4586788,7105
LBR,2017,4702224,7691
LBR,2018,4818976,7808
LBR,2019,4937374,8288
LBR,2020,5057677,6958
LBY,1980,3219462,718
LBY,1981,3347779,481
LBY,1982,3480443,512
LBY,1983,3614682,610
LBY,1984,3746712,357
LBY,1985,3873781,325
LBY,1986,3994601,276
LBY,1987,4109717,331
LBY,1988,4220451,416
LBY,1989,4328935,265
LBY,1990,4436663,442
LBY,1991,4544245,239
LBY,1992,4650896,1164
LBY,1993,4755134,
LBY,1994,4854871,
LBY,1995,4948796,1440
LBY,1996,5036173,1282
LBY,1997,5118008,
LBY,1998,5196774,1575
LBY,1999,5275921,1615
LBY,2000,5357893,1341
LBY,2001,5443249,
LBY,2002,5531097,1824
LBY,2003,5620545,1917
LBY,2004,5710163,1653
LBY,2005,5798615,2098
LBY,2006,5886874,2022
LBY,2007,5974786,2119
LBY,2008,6058740,2010
LBY,2009,6133987,2096
LBY,2010,6197667,
LBY,2011,6247438,1518
LBY,2012,6285751,1549
LBY,2013,6320350,1344
LBY,2014,6362039,1153
LBY,2015,6418315,966
LBY,2016,6492160,1131
LBY,2017,6580723,1363
LBY,2018,6678565,1815
LBY,2019,6777453,2215
LBY,2020,6871287,1748
LCA,1980,117828,41
LCA,1981,119435,39
LCA,1982,120987,37
LCA,1983,122571,48
LCA,1984,124296,55
LCA,1985,126246,21
LCA,1986,128448,34
LCA,1987,130868,25
LCA,1988,133364,32
LCA,1989,135787,28
LCA,1990,138019,13
LCA,1991,140001,25
LCA,1992,141758,26
LCA,1993,143402,
LCA,1994,145080,24
LCA,1995,146871,11
LCA,1996,148837,35
LCA,1997,150920,22
LCA,1998,153023,20
LCA,1999,154988,16
LCA,2000,156737,9
LCA,2001,158184,15
LCA,2002,159392,17
LCA,2003,160530,15
LCA,2004,161821,15
LCA,2005,163408,14
LCA,2006,165378,15
LCA,2007,167644,19
LCA,2008,170011,21
LCA,2009,172223,10
LCA,2010,174092,9
LCA,2011,175538,7
LCA,2012,176654,11
LCA,2013,177505,9
LCA,2014,178307,6
LCA,2015,179131,14
LCA,2016,180028,3
LCA,2017,180955,11
LCA,2018,181890,5
LCA,2019,182795,6
LCA,2020,183629,8
LKA,1980,15035840,6212
LKA,1981,15272822,6288
LKA,1982,15501210,7334
LKA,1983,15724641,6666
LKA,1984,15948501,6376
LKA,1985,16176282,5889
LKA,1986,16408861,6596
LKA,1987,16643956,6411
LKA,1988,16878186,6092
LKA,1989,17106752,6429
LKA,1990,17325769,6666
LKA,1991,17535732,6174
LKA,1992,17736827,6802
LKA,1993,17924827,6809
LKA,1994,18094474,6132
LKA,1995,18242917,5956
LKA,1996,18367290,5366
LKA,1997,18470897,6542
LKA,1998,18564595,6925
LKA,1999,18663293,7157
LKA,2000,18777606,8413
LKA,2001,18911727,7499
LKA,2002,19062476,8939
LKA,2003,19224036,9269
LKA,2004,19387153,8742
LKA,2005,19544988,9451
LKA,2006,19695977,8738
LKA,2007,19842044,8938
LKA,2008,19983984,9422
LKA,2009,20123508,9575
LKA,2010,20261738,9934
LKA,2011,20398496,10181
LKA,2012,20532599,9155
LKA,2013,20663053,9331
LKA,2014,20788512,9305
LKA,2015,20908024,9305
LKA,2016,21021177,8664
LKA,2017,21128028,8328
LKA,2018,21228760,8620
LKA,2019,21323734,8204
LKA,2020,21413250,7035
LSO,1980,1340258,4082
LSO,1981,1377808,3830
LSO,1982,1415362,4932
LSO,1983,1452727,3443
LSO,1984,1489685,2923
LSO,1985,1526132,2927
LSO,1986,1561687,21
LSO,1987,1596395,225
LSO,1988,1630993,2346
LSO,1989,1666564,2463
LSO,1990,1703757,2525
LSO,1991,1742534,2994
LSO,1992,1782284,3327
LSO,1993,1822237,3384
LSO,1994,1861323,4334
LSO,1995,1898598,5181
LSO,1996,1934294,5598
LSO,1997,1968054,6447
LSO,1998,1997524,7806
LSO,1999,2019732,8552
LSO,2000,2032805,9746
LSO,2001,2035738,7040
LSO,2002,2029832,10111
LSO,2003,2018355,12894
LSO,2004,2005953,11409
LSO,2005,1996115,10802
LSO,2006,1989933,12328
LSO,2007,1986926,13286
LSO,2008,1987130,12019
LSO,2009,1990135,12213
LSO,2010,1995575,11674
LSO,2011,2003793,11561
LSO,2012,2014988,10776
LSO,2013,2028528,9555
LSO,2014,2043448,8840
LSO,2015,2059011,7594
LSO,2016,2075041,7352
LSO,2017,2091532,7117
LSO,2018,2108327,7111
LSO,2019,2125267,7059
LSO,2020,2142252,4565
LTU,1980,3430760,1636
LTU,1981,3456141,1599
LTU,1982,3481128,1495
LTU,1983,3506550,1477
LTU,1984,3533489,1420
LTU,1985,3562399,1453
LTU,1986,3594064,1412
LTU,1987,3627326,1372
LTU,1988,3658496,1339
LTU,1989,3682557,1381
LTU,1990,3696035,1471
LTU,1991,3697451,1556
LTU,1992,3688103,1598
LTU,1993,3670653,1895
LTU,1994,3649142,2135
LTU,1995,3626609,2362
LTU,1996,3603756,2608
LTU,1997,3579911,2926
LTU,1998,3555140,3016
LTU,1999,3529189,2800
LTU,2000,3501842,2657
LTU,2001,3473623,2598
LTU,2002,3444777,2414
LTU,2003,3414367,2613
LTU,2004,3381134,2036
LTU,2005,3344259,2114
LTU,2006,3303329,2365
LTU,2007,3258984,2235
LTU,2008,3212867,2096
LTU,2009,3167270,1895
LTU,2010,3123825,1751
LTU,2011,3083402,1748
LTU,2012,3045561,1635
LTU,2013,3008938,1573
LTU,2014,2971498,1481
LTU,2015,2931872,1395
LTU,2016,2889555,1347
LTU,2017,2845419,1268
LTU,2018,2801270,1063
LTU,2019,2759631,1006
LTU,2020,2722291,688
LUX,1980,364048,71
LUX,1981,364778,45
LUX,1982,365099,41
LUX,1983,365301,41
LUX,1984,365797,46
LUX,1985,366882,42
LUX,1986,368662,45
LUX,1987,371076,48
LUX,1988,374118,16
LUX,1989,377712,45
LUX,1990,381780,48
LUX,1991,386356,48
LUX,1992,391397,25
LUX,1993,396812,35
LUX,1994,402435,33
LUX,1995,408145,32
LUX,1996,413999,41
LUX,1997,419979,38
LUX,1998,425828,44
LUX,1999,431263,37
LUX,2000,436106,44
LUX,2001,440197,31
LUX,2002,443727,31
LUX,2003,447317,54
LUX,2004,451822,31
LUX,2005,457848,37
LUX,2006,465611,33
LUX,2007,474917,39
LUX,2008,485403,28
LUX,2009,496536,27
LUX,2010,507890,29
LUX,2011,519312,25
LUX,2012,530855,45
LUX,2013,542554,38
LUX,2014,554512,24
LUX,2015,566741,30
LUX,2016,579266,29
LUX,2017,591914,32
LUX,2018,604244,42
LUX,2019,615730,48
LUX,2020,625976,32
LVA,1980,2521381,1194
LVA,1981,2531016,1140
LVA,1982,2540444,1077
LVA,1983,2550932,1072
LVA,1984,2564118,1054
LVA,1985,2580763,1223
LVA,1986,2602152,982
LVA,1987,2626906,948
LVA,1988,2649835,938
LVA,1989,2663943,857
LVA,1990,2664447,906
LVA,1991,2649161,943
LVA,1992,2620254,955
LVA,1993,2582658,994
LVA,1994,2543632,1131
LVA,1995,2508476,1541
LVA,1996,2478832,1761
LVA,1997,2453310,2003
LVA,1998,2430546,2182
LVA,1999,2408088,1891
LVA,2000,2384150,1982
LVA,2001,2358689,2000
LVA,2002,2332528,1803
LVA,2003,2305845,1686
LVA,2004,2278922,1579
LVA,2005,2251996,1409
LVA,2006,2225063,1290
LVA,2007,2198089,1227
LVA,2008,2171248,1046
LVA,2009,2144784,948
LVA,2010,2118855,913
LVA,2011,2093606,864
LVA,2012,2069018,959
LVA,2013,2044950,872
LVA,2014,2021220,738
LVA,2015,1997675,697
LVA,2016,1974265,641
LVA,2017,1951097,543
LVA,2018,1928461,
LVA,2019,1906740,
LVA,2020,1886202,
MAC,1980,238085,1101
MAC,1981,243373,585
MAC,1982,251154,233
MAC,1983,260921,455
MAC,1984,271914,671
MAC,1985,283490,571
MAC,1986,295597,420
MAC,1987,308181,389
MAC,1988,320774,320
MAC,1989,332783,274
MAC,1990,343816,343
MAC,1991,353623,329
MAC,1992,362308,294
MAC,1993,370195,285
MAC,1994,377805,
MAC,1995,385517,402
MAC,1996,393376,570
MAC,1997,401353,575
MAC,1998,409620,465
MAC,1999,418388,
MAC,2000,427772,449
MAC,2001,437928,465
MAC,2002,448813,388
MAC,2003,460157,376
MAC,2004,471600,337
MAC,2005,482863,398
MAC,2006,493804,413
MAC,2007,504504,383
MAC,2008,515232,394
MAC,2009,526401,343
MAC,2010,538215,394
MAC,2011,550833,380
MAC,2012,564037,404
MAC,2013,577368,433
MAC,2014,590210,394
MAC,2015,602093,370
MAC,2016,612824,358
MAC,2017,622578,379
MAC,2018,631633,327
MAC,2019,640446,363
MAC,2020,649342,363
MAR,1980,19990006,24878
MAR,1981,20479709,28637
MAR,1982,20984023,28095
MAR,1983,21495088,26944
MAR,1984,22002641,22279
MAR,1985,22499111,26790
MAR,1986,22980334,27553
MAR,1987,23447256,27159
MAR,1988,23903592,25717
MAR,1989,24355624,26756
MAR,1990,24807461,27658
MAR,1991,25260407,27638
MAR,1992,25711410,25403
MAR,1993,26155204,27626
MAR,1994,26584473,30316
MAR,1995,26994255,29829
MAR,1996,27383472,31771
MAR,1997,27754573,30227
MAR,1998,28110447,29087
MAR,1999,28455504,29854
MAR,2000,28793672,28852
MAR,2001,29126323,28285
MAR,2002,29454765,29804
MAR,2003,29782884,26789
MAR,2004,30115196,25909
MAR,2005,30455563,26269
MAR,2006,30804689,26099
MAR,2007,31163670,25562
MAR,2008,31536807,26838
MAR,2009,31929087,27348
MAR,2010,32343384,28359
MAR,2011,32781860,28640
MAR,2012,33241898,28635
MAR,2013,33715705,29126
MAR,2014,34192358,29992
MAR,2015,34663608,30636
MAR,2016,35126274,31542
MAR,2017,35581257,30897
MAR,2018,36029089,30977
MAR,2019,36471766,30762
MAR,2020,36910558,29018
MCO,1980,26752,1
MCO,1981,27162,0
MCO,1982,27633,0
MCO,1983,28091,0
MCO,1984,28511,0
MCO,1985,28836,1
MCO,1986,29050,2
MCO,1987,29156,2
MCO,1988,29232,1
MCO,1989,29309,1
MCO,1990,29433,1
MCO,1991,29629,0
MCO,1992,29859,1
MCO,1993,30145,
MCO,1994,30436,1
MCO,1995,30731,1
MCO,1996,31001,0
MCO,1997,31268,0
MCO,1998,31554,0
MCO,1999,31836,3
MCO,2000,32148,0
MCO,2001,32474,0
MCO,2002,32804,0
MCO,2003,33144,
MCO,2004,33499,
MCO,2005,33842,
MCO,2006,34189,
MCO,2007,34524,
MCO,2008,34860,
MCO,2009,35223,
MCO,2010,35609,1
MCO,2011,36025,
MCO,2012,36459,
MCO,2013,36899,
MCO,2014,37320,0
MCO,2015,37723,0
MCO,2016,38070,2
MCO,2017,38392,0
MCO,2018,38682,1
MCO,2019,38967,0
MCO,2020,39244,0
MDA,1980,4011085,2781
MDA,1981,4049874,2852
MDA,1982,4091132,3197
MDA,1983,4133730,2858
MDA,1984,4175932,2554
MDA,1985,4216244,2732
MDA,1986,4254526,3022
MDA,1987,4290484,2810
MDA,1988,4322338,2510
MDA,1989,4347870,2281
MDA,1990,4365562,1728
MDA,1991,4375053,1910
MDA,1992,4376804,1835
MDA,1993,4371155,2426
MDA,1994,4358790,2626
MDA,1995,4340602,2925
MDA,1996,4316225,2922
MDA,1997,4286477,2908
MDA,1998,4254835,2625
MDA,1999,4225835,2711
MDA,2000,4202659,2935
MDA,2001,4187097,3608
MDA,2002,4178228,3769
MDA,2003,4173276,8198
MDA,2004,4167962,4806
MDA,2005,4159296,5141
MDA,2006,4146264,4990
MDA,2007,4130129,4857
MDA,2008,4112886,4464
MDA,2009,4097515,4471
MDA,2010,4086090,4135
MDA,2011,4079167,4233
MDA,2012,4075804,4409
MDA,2013,4074585,4485
MDA,2014,4073407,4058
MDA,2015,4070705,3608
MDA,2016,4066013,3571
MDA,2017,4059687,3358
MDA,2018,4051950,3022
MDA,2019,4043258,2809
MDA,2020,4033963,1767
MDG,1980,8716549,9082
MDG,1981,8971339,7464
MDG,1982,9234137,3573
MDG,1983,9504283,3588
MDG,1984,9780869,8673
MDG,1985,10063493,3220
MDG,1986,10352117,3717
MDG,1987,10647753,4007
MDG,1988,10952396,4393
MDG,1989,11268653,5417
MDG,1990,11598647,6261
MDG,1991,11942809,6015
MDG,1992,12301338,8126
MDG,1993,12675469,9855
MDG,1994,13066544,10671
MDG,1995,13475403,21616
MDG,1996,13902697,12718
MDG,1997,14347860,
MDG,1998,14808791,14661
MDG,1999,15282524,
MDG,2000,15766806,
MDG,2001,16260933,16447
MDG,2002,16765122,17140
MDG,2003,17279139,19309
MDG,2004,17802992,20001
MDG,2005,18336722,18993
MDG,2006,18880265,21966
MDG,2007,19433520,21857
MDG,2008,19996476,22034
MDG,2009,20569115,22758
MDG,2010,21151640,24432
MDG,2011,21743970,26019
MDG,2012,22346641,25782
MDG,2013,22961259,26561
MDG,2014,23589897,28466
MDG,2015,24234080,29464
MDG,2016,24894370,29274
MDG,2017,25570511,31370
MDG,2018,26262313,33786
MDG,2019,26969306,37220
MDG,2020,27691019,36122
MDV,1980,158271,73
MDV,1981,163821,112
MDV,1982,169849,111
MDV,1983,176255,143
MDV,1984,182848,123
MDV,1985,189540,91
MDV,1986,196262,111
MDV,1987,203024,115
MDV,1988,209787,85
MDV,1989,216502,203
MDV,1990,223159,152
MDV,1991,229743,123
MDV,1992,236271,92
MDV,1993,242596,175
MDV,1994,248582,249
MDV,1995,254144,231
MDV,1996,259178,212
MDV,1997,263836,173
MDV,1998,268445,176
MDV,1999,273522,153
MDV,2000,279396,132
MDV,2001,286309,139
MDV,2002,294185,125
MDV,2003,302681,137
MDV,2004,311265,119
MDV,2005,319604,122
MDV,2006,327489,99
MDV,2007,335172,127
MDV,2008,343448,120
MDV,2009,353391,100
MDV,2010,365730,95
MDV,2011,380493,87
MDV,2012,397231,110
MDV,2013,415592,114
MDV,2014,435018,126
MDV,2015,454914,153
MDV,2016,475505,169
MDV,2017,496398,136
MDV,2018,515704,138
MDV,2019,530957,154
MDV,2020,540542,107
MEX,1980,67761367,31247
MEX,1981,69407623,32572
MEX,1982,71058650,24853
MEX,1983,72709306,22795
MEX,1984,74352631,14531
MEX,1985,75983486,15017
MEX,1986,77599105,13180
MEX,1987,79200081,14631
MEX,1988,80788725,15371
MEX,1989,82368930,15489
MEX,1990,83943135,14437
MEX,1991,85512621,15216
MEX,1992,87075136,14446
MEX,1993,88625440,15145
MEX,1994,90156396,16353
MEX,1995,91663290,11329
MEX,1996,93147045,20722
MEX,1997,94611008,23575
MEX,1998,96056313,21514
MEX,1999,97484823,19802
MEX,2000,98899845,18434
MEX,2001,100298152,18879
MEX,2002,101684764,17790
MEX,2003,103081020,19231
MEX,2004,104514934,15101
MEX,2005,106005199,18524
MEX,2006,107560155,17934
MEX,2007,109170503,18440
MEX,2008,110815272,18810
MEX,2009,112463886,18957
MEX,2010,114092961,20155
MEX,2011,115695468,19857
MEX,2012,117274156,20470
MEX,2013,118827158,20708
MEX,2014,120355137,21196
MEX,2015,121858251,21600
MEX,2016,123333379,22193
MEX,2017,124777326,22757
MEX,2018,126190782,23271
MEX,2019,127575529,23702
MEX,2020,128932753,17603
MHL,1980,30574,6
MHL,1981,31883,7
MHL,1982,33330,12
MHL,1983,34881,15
MHL,1984,36564,12
MHL,1985,38331,15
MHL,1986,40212,37
MHL,1987,42168,32
MHL,1988,44092,11
MHL,1989,45827,7
MHL,1990,47265,
MHL,1991,48403,26
MHL,1992,49242,52
MHL,1993,49828,61
MHL,1994,50214,
MHL,1995,50454,
MHL,1996,50523,59
MHL,1997,50453,
MHL,1998,50356,49
MHL,1999,50418,41
MHL,2000,50754,34
MHL,2001,51411,56
MHL,2002,52368,51
MHL,2003,53465,60
MHL,2004,54476,117
MHL,2005,55257,111
MHL,2006,55765,139
MHL,2007,56046,158
MHL,2008,56166,125
MHL,2009,56255,141
MHL,2010,56361,193
MHL,2011,56524,139
MHL,2012,56712,145
MHL,2013,56933,149
MHL,2014,57183,142
MHL,2015,57444,138
MHL,2016,57723,179
MHL,2017,58053,204
MHL,2018,58412,429
MHL,2019,58791,227
MHL,2020,59194,147
MKD,1980,1924203,
MKD,1981,1941527,
MKD,1982,1955247,
MKD,1983,1965892,
MKD,1984,1974413,
MKD,1985,1981536,
MKD,1986,1987538,
MKD,1987,1992278,
MKD,1988,1995508,
MKD,1989,1996863,
MKD,1990,1996218,
MKD,1991,1993304,
MKD,1992,1988659,1602
MKD,1993,1984024,1712
MKD,1994,1981713,728
MKD,1995,1983259,786
MKD,1996,1989441,724
MKD,1997,1999588,693
MKD,1998,2012052,620
MKD,1999,2024393,557
MKD,2000,2034823,641
MKD,2001,2042844,648
MKD,2002,2048930,686
MKD,2003,2053426,697
MKD,2004,2057044,644
MKD,2005,2060280,598
MKD,2006,2063132,561
MKD,2007,2065408,526
MKD,2008,2067309,450
MKD,2009,2069030,450
MKD,2010,2070737,384
MKD,2011,2072484,335
MKD,2012,2074275,346
MKD,2013,2076065,318
MKD,2014,2077780,284
MKD,2015,2079335,282
MKD,2016,2080746,263
MKD,2017,2081996,216
MKD,2018,2082957,217
MKD,2019,2083458,199
MKD,2020,2083380,143
MLI,1980,7090124,839
MLI,1981,7234725,933
MLI,1982,7388670,187
MLI,1983,7545163,532
MLI,1984,7694857,1872
MLI,1985,7831888,1621
MLI,1986,7952863,1851
MLI,1987,8062216,2534
MLI,1988,8171525,2578
MLI,1989,8296919,1626
MLI,1990,8449915,2933
MLI,1991,8635528,2631
MLI,1992,8850334,3113
MLI,1993,9087173,3204
MLI,1994,9334893,3075
MLI,1995,9585660,3087
MLI,1996,9837575,3655
MLI,1997,10094363,5022
MLI,1998,10360564,4142
MLI,1999,10642937,4466
MLI,2000,10946448,4216
MLI,2001,11271603,4452
MLI,2002,11616890,4457
MLI,2003,11982692,4496
MLI,2004,12369078,4525
MLI,2005,12775509,4704
MLI,2006,13203378,4989
MLI,2007,13651455,5179
MLI,2008,14113578,5989
MLI,2009,14581427,6611
MLI,2010,15049352,5291
MLI,2011,15514593,5428
MLI,2012,15979492,5446
MLI,2013,16449854,5810
MLI,2014,16934213,5809
MLI,2015,17438772,6732
MLI,2016,17965448,6776
MLI,2017,18512429,6388
MLI,2018,19077755,6889
MLI,2019,19658023,6912
MLI,2020,20250834,6922
MLT,1980,331494,24
MLT,1981,334115,26
MLT,1982,336964,13
MLT,1983,339984,24
MLT,1984,343096,15
MLT,1985,346254,11
MLT,1986,349431,14
MLT,1987,352617,14
MLT,1988,355796,12
MLT,1989,358935,16
MLT,1990,362017,13
MLT,1991,364991,26
MLT,1992,367890,30
MLT,1993,370774,26
MLT,1994,373754,25
MLT,1995,376893,11
MLT,1996,380259,28
MLT,1997,383756,11
MLT,1998,387282,16
MLT,1999,390626,22
MLT,2000,393649,16
MLT,2001,396324,16
MLT,2002,398720,24
MLT,2003,400858,7
MLT,2004,402820,18
MLT,2005,404659,22
MLT,2006,406330,30
MLT,2007,407854,38
MLT,2008,409493,48
MLT,2009,411559,42
MLT,2010,414257,29
MLT,2011,417720,30
MLT,2012,421809,42
MLT,2013,426144,50
MLT,2014,430190,45
MLT,2015,433559,32
MLT,2016,436099,50
MLT,2017,437935,42
MLT,2018,439255,55
MLT,2019,440377,98
MLT,2020,441539,140
MMR,1980,34224316,12744
MMR,1981,34976465,12461
MMR,1982,35734273,12069
MMR,1983,36491804,11012
MMR,1984,37241530,11045
MMR,1985,37977087,10506
MMR,1986,38698484,10840
MMR,1987,39404350,11986
MMR,1988,40085653,9348
MMR,1989,40731439,10940
MMR,1990,41335188,12416
MMR,1991,41890192,14905
MMR,1992,42401686,17000
MMR,1993,42889992,19009
MMR,1994,43383421,15583
MMR,1995,43901598,18229
MMR,1996,44452203,22201
MMR,1997,45027223,17122
MMR,1998,45611220,14756
MMR,1999,46181075,19626
MMR,2000,46719698,30840
MMR,2001,47225119,42838
MMR,2002,47702163,57012
MMR,2003,48148907,75744
MMR,2004,48564489,96662
MMR,2005,48949931,107009
MMR,2006,49301049,122472
MMR,2007,49621479,129081
MMR,2008,49929642,124037
MMR,2009,50250366,128343
MMR,2010,50600827,131590
MMR,2011,50990612,136737
MMR,2012,51413703,141170
MMR,2013,51852464,134855
MMR,2014,52280816,138352
MMR,2015,52680724,138447
MMR,2016,53045199,137551
MMR,2017,53382521,130418
MMR,2018,53708318,137972
MMR,2019,54045422,134501
MMR,2020,54409794,103373
MNE,2005,616388,156
MNE,2006,617863,167
MNE,2007,619554,147
MNE,2008,621312,131
MNE,2009,622933,114
MNE,2010,624279,110
MNE,2011,625271,110
MNE,2012,625931,98
MNE,2013,626342,119
MNE,2014,626650,113
MNE,2015,626957,80
MNE,2016,627271,87
MNE,2017,627563,75
MNE,2018,627803,84
MNE,2019,627988,80
MNE,2020,628062,40
MNG,1980,1689622,1160
MNG,1981,1733475,1094
MNG,1982,1777727,1325
MNG,1983,1823214,1514
MNG,1984,1871089,1652
MNG,1985,1921889,2994
MNG,1986,1976313,2819
MNG,1987,2033351,2433
MNG,1988,2089709,2538
MNG,1989,2141005,2233
MNG,1990,2184139,1659
MNG,1991,2217918,1611
MNG,1992,2243495,1516
MNG,1993,2263196,1418
MNG,1994,2280475,1730
MNG,1995,2298017,2780
MNG,1996,2316571,4062
MNG,1997,2335744,3592
MNG,1998,2355667,2915
MNG,1999,2376228,3348
MNG,2000,2397417,3109
MNG,2001,2419594,3526
MNG,2002,2443261,3829
MNG,2003,2468765,3918
MNG,2004,2496394,4542
MNG,2005,2526429,4601
MNG,2006,2558854,5049
MNG,2007,2593819,4654
MNG,2008,2631899,4490
MNG,2009,2673794,4481
MNG,2010,2719902,4458
MNG,2011,2770357,4217
MNG,2012,2824698,4128
MNG,2013,2881783,4331
MNG,2014,2940111,4483
MNG,2015,2998433,4685
MNG,2016,3056358,4425
MNG,2017,3113788,4220
MNG,2018,3170214,3880
MNG,2019,3225166,4277
MNG,2020,3278292,3861
MNP,1980,16633,
MNP,1981,18168,26
MNP,1982,20163,75
MNP,1983,22622,74
MNP,1984,25496,58
MNP,1985,28719,64
MNP,1986,32377,16
MNP,1987,36371,56
MNP,1988,40294,27
MNP,1989,43542,28
MNP,1990,45752,28
MNP,1991,46662,
MNP,1992,46473,67
MNP,1993,45763,
MNP,1994,45361,46
MNP,1995,45872,48
MNP,1996,47518,51
MNP,1997,50052,93
MNP,1998,52999,97
MNP,1999,55633,66
MNP,2000,57453,75
MNP,2001,58319,58
MNP,2002,58412,53
MNP,2003,57954,45
MNP,2004,57240,53
MNP,2005,56547,57
MNP,2006,55886,51
MNP,2007,55215,44
MNP,2008,54621,28
MNP,2009,54194,38
MNP,2010,53971,32
MNP,2011,54013,33
MNP,2012,54306,32
MNP,2013,54786,33
MNP,2014,55301,26
MNP,2015,55779,28
MNP,2016,56187,28
MNP,2017,56553,41
MNP,2018,56889,47
MNP,2019,57213,51
MNP,2020,57557,41
MOZ,1980,11630194,7457
MOZ,1981,11913085,6984
MOZ,1982,12189817,5787
MOZ,1983,12439773,5937
MOZ,1984,12636120,5204
MOZ,1985,12764385,5645
MOZ,1986,12808566,8263
MOZ,1987,12786353,10996
MOZ,1988,12758003,13863
MOZ,1989,12805950,15958
MOZ,1990,12987292,15899
MOZ,1991,13328029,16609
MOZ,1992,13805999,15085
MOZ,1993,14370950,16588
MOZ,1994,14948050,17158
MOZ,1995,15483277,17882
MOZ,1996,15960445,18443
MOZ,1997,16397175,18842
MOZ,1998,16813946,19672
MOZ,1999,17244176,20574
MOZ,2000,17711925,21158
MOZ,2001,18221884,22098
MOZ,2002,18764147,25544
MOZ,2003,19331097,28602
MOZ,2004,19910549,31150
MOZ,2005,20493927,33231
MOZ,2006,21080108,35257
MOZ,2007,21673319,37651
MOZ,2008,22276596,39261
MOZ,2009,22894718,43221
MOZ,2010,23531567,43558
MOZ,2011,24187500,44627
MOZ,2012,24862673,47741
MOZ,2013,25560752,53272
MOZ,2014,26286192,57773
MOZ,2015,27042001,58344
MOZ,2016,27829930,71842
MOZ,2017,28649007,85376
MOZ,2018,29496009,92381
MOZ,2019,30366043,96024
MOZ,2020,31255435,96203
MRT,1980,1540644,7576
MRT,1981,1586496,9427
MRT,1982,1633655,2327
MRT,1983,1681859,2333
MRT,1984,1730737,3977
MRT,1985,1780033,4406
MRT,1986,1829678,2257
MRT,1987,1879756,3722
MRT,1988,1930427,3928
MRT,1989,1981902,4040
MRT,1990,2034347,5284
MRT,1991,2087914,3064
MRT,1992,2142645,4316
MRT,1993,2198538,3996
MRT,1994,2255520,
MRT,1995,2313630,3849
MRT,1996,2372900,3837
MRT,1997,2433567,3788
MRT,1998,2496217,3617
MRT,1999,2561584,3649
MRT,2000,2630217,3067
MRT,2001,2702405,
MRT,2002,2778097,
MRT,2003,2857150,
MRT,2004,2939246,3326
MRT,2005,3024198,2162
MRT,2006,3111908,2694
MRT,2007,3202512,2969
MRT,2008,3296237,2698
MRT,2009,3393408,2640
MRT,2010,3494200,2461
MRT,2011,3598646,1804
MRT,2012,3706555,2616
MRT,2013,3817497,2223
MRT,2014,3930894,2420
MRT,2015,4046304,2166
MRT,2016,4163532,2359
MRT,2017,4282582,2458
MRT,2018,4403312,2403
MRT,2019,4525698,2492
MRT,2020,4649660,2343
MSR,1980,11607,1
MSR,1981,11482,0
MSR,1982,11299,0
