year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc
2010,9341998.60595959,7170836.11472021,11795220.5529072,4267878517,218.890921303128,168.018749506506,276.37198448653,27.6803848743113,1294179.42031598,940292.107236577,1703694.03617983,30.323717396382,22.0318386170357,39.9189908848999,4.57221212221232,1218754.0627793,1145681.00668724,1294053.52424204,28.5564375350588,26.844274084272,30.3207675449878,0.886951939003685,489398.166730175,389896.339705156,600036.185864528,11.4670125867169,9.13560070072529,14.0593548638847,1.25740617437206,1708152.22950947,1581844.33669881,1839240.52433663,40.0234501217756,37.0639494633678,43.0949596388576,1.53875080160869,0.140748818794945,0.0917095902437591,0.198190325442307,0.0272619325323805,4714760,110.470810760427
2011,9300531.18518263,7218582.73611346,11641640.7313938,4321598896,215.210421165903,167.035000466954,269.382721801625,26.1433694394489,1253851.99518061,955347.433436243,1592304.60092863,29.0136133721516,22.1063420374458,36.8452658205378,3.765545339848,1195402.25295384,1123575.71552393,1269422.07284348,27.6611106611556,25.9990744759744,29.3738984897104,0.861013500995047,409690.435881572,330021.870053482,497842.553358575,9.48006619172304,7.6365687329045,11.519869505228,0.991605967944732,1605092.68883541,1495770.02103381,1718214.92083671,37.1411768528787,34.6114958150853,39.7587782250467,1.31325041197761,0.136804554236758,0.0933282961582497,0.186997043824683,0.0239657160323245,4763905,110.234779178822
2012,9252683.33516964,7235500.82266987,11513555.1156238,4375486530,211.466388291444,165.364486281937,263.137711353527,24.9731050682551,1197725.24335738,888044.392597144,1552999.38339237,27.3735328664667,20.2959005017699,35.4931816780698,3.88376082672307,1169623.73750577,1097801.27805795,1243689.12599242,26.7312841551765,25.0898104823546,28.424019076855,0.8506546187878,380413.050420268,294780.772861283,476797.342165706,8.69418858478962,6.73709702544285,10.8970131412039,1.06261111758192,1550036.78792604,1435488.08082075,1668918.40004907,35.4254727399661,32.8075077132223,38.142464583226,1.36115967750801,0.131251569442924,0.088074871664809,0.18144886053491,0.0238955075260064,4736204,108.244053947528
2013,9152935.25184287,7212249.64772035,11320825.9520463,4429470074,206.637252288227,162.82420983166,255.579691541366,23.6898158711162,1114951.0260751,870582.846986116,1389080.67927713,25.1712057525711,19.6543340950928,31.3599743551882,2.98987858694066,1153981.35234839,1081190.0956086,1229109.73365415,26.0523568975441,24.4090168247202,27.7484600442104,0.851994372398178,352803.128227272,285419.830468846,427219.56649458,7.96490601207913,6.44365636747829,9.64493628712525,0.817421843242146,1506784.48057566,1406009.48367089,1610996.66130405,34.0172629096232,31.7421601270963,36.3699637742276,1.18070863484924,0.123414531908373,0.0867728051189266,0.165402754947465,0.0201093544130658,4687281,105.820355972451
2014,9085648.1813903,7554060.42752844,10756201.7062426,4483449349,202.64861882329,168.487694172642,239.909071542019,18.233013408002,1050155.33600522,829192.342415374,1296817.14322883,23.4229329754656,18.4945179006052,28.9245409567987,2.66378419078806,1145856.44830782,1069460.6651865,1224849.68206308,25.5574750401361,23.8535239708917,27.3193603120837,0.884251027430554,313421.391688176,251939.784305778,381514.061350159,6.99063081326172,5.61932933093068,8.50938711809587,0.737993208294848,1459277.83999599,1359809.86021046,1562205.80834853,32.5481058533978,30.3295466137864,34.8438375621878,1.15175251464944,0.116519655170093,0.0857180287782764,0.151293135467699,0.0167611596313816,5043015,112.480695273714
2015,8988998.25250635,7607358.75878532,10483979.881698,4537325071,198.112282277479,167.661753119855,231.060806039788,16.1829938791281,949185.566572901,766543.766858971,1151046.33809034,20.9194966576134,16.8941778440844,25.3683904079778,2.16385570331254,1120144.62469384,1043124.0188263,1199868.92057511,24.6873346556801,22.9898453935636,26.4444116698622,0.881381651624542,282843.98172865,228131.961464603,343348.023561569,6.23371650262458,5.02789546472419,7.5671903200424,0.64840538073066,1402988.60642249,1307355.9287077,1501947.97236327,30.9210511583047,28.813362680659,33.1020579055018,1.0941952081694,0.106298730192437,0.0805867263574327,0.1350555997281,0.0139175593063322,5155055,113.614407593324
2016,8833550.22209888,7641440.52885575,10110629.3956372,4591072660,192.407109978061,166.441289318557,220.223685060065,13.7263787636045,849816.100917994,712812.286162325,998681.850360884,18.5101862647932,15.5260510767504,21.7526910227747,1.58948462543748,1106561.16110076,1029015.99347305,1186882.54815626,24.1024536758423,22.4134111933887,25.8519661101651,0.877300456183952,246674.519730023,198932.380997627,299474.006298272,5.37291691937681,4.33302619518173,6.52296377069911,0.559198111443306,1353235.68083079,1261226.56446313,1448437.13899485,29.4753705952192,27.4712830282918,31.5489918426788,1.04036465638848,0.0966928544884548,0.0766764207469467,0.118728552027841,0.0107400181690071,5357855,116.701594524535
2017,8759941.65187396,7665385.36573542,9926335.66184286,4644628036,188.603728521996,165.037658695634,213.716482458981,12.4230238825731,787742.706426914,670161.583834872,914685.667859557,16.9602969348935,14.4287460403831,19.6934105545144,1.3437905940436,1097236.39803837,1019762.80955848,1177505.42420095,23.6237733039936,21.9557476218635,25.351985456623,0.866505387164391,219375.0865991,179637.134068608,263024.195778292,4.72320032731895,3.86763229856645,5.66297653417282,0.458382471242382,1316611.48463747,1228873.8552516,1407330.60171464,28.3469736313125,26.4579605885925,30.3001788476187,0.980278570574295,0.0903157205414519,0.0729845509885178,0.109269543515658,0.00926551199342135,5358816,115.376644985657
2018,8676519.33724727,7625957.59659188,9793756.97243171,4697803239,184.693119226811,162.330289469833,208.475248412415,11.7760895404107,746050.173945695,642281.386528352,857474.147965882,15.8808305923111,13.6719516304193,18.2526620282294,1.16912540482263,1066196.00196469,989154.148668384,1146085.19704742,22.6956291637204,21.0556742874344,24.3961941090445,0.852294518134874,191411.323860086,155873.634889263,230543.559553951,4.07448575689667,3.31801114178726,4.90747585254391,0.405835698802531,1257607.32582477,1172179.71654694,1345996.15275747,26.7701149206171,24.9516562723572,28.6516076617118,0.943985466024396,0.0863345219012764,0.0706324777415097,0.103430396400696,0.00837419488826317,5901930,125.631698471397
2019,8574980.59387944,7566825.60702918,9645147.60711747,4750366389,180.511983533223,159.28930502184,203.040077696994,11.1648637319442,671039.063974355,586831.997773385,760808.539706227,14.1260485828676,12.3534049738197,16.0157865184455,0.934656882984291,1040318.09007322,963859.459564001,1119652.76796719,21.8997442488265,20.2902130201141,23.5698191735247,0.836756751922495,166709.184604045,136275.808859632,200163.808203855,3.50939634867067,2.86874311790336,4.2136498916664,0.343382654943372,1207027.27467726,1124273.24698608,1292677.51043145,25.4091405974972,23.6670849134807,27.2121643800948,0.90447416193269,0.0785548323260619,0.0652275042977787,0.092990591362251,0.00708781515958293,6158829,129.649557437537
2020,8485397.65712038,7506129.49102829,9523725.28782041,4802143327,176.700216534799,156.307902115815,198.322387303048,10.7216410808254,647105.258378928,561959.204956725,738168.788610507,13.4753424526208,11.7022580687485,15.3716525798004,0.936483696257397,1130005.99230861,1054385.75738354,1208207.29637486,23.531284165451,21.9565657579453,25.1597508467049,0.817240541184613,167135.806615862,140949.478153694,195520.197897717,3.48044186178581,2.93513684527504,4.07151941505799,0.290075381411362,1297278.8559264,1208545.01091897,1389110.62078865,27.0145801070215,25.166783426141,28.9268879789237,0.959334100160313,0.0765418112243623,0.0633247212123013,0.0908826784396863,0.00703563679439794,4995259,104.021447504788
