year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc
2010,9341998.60595958,7170836.11472021,11795220.5529072,4267878517,218.890921303128,168.018749506506,276.37198448653,27.6803848743113,1293838.62053413,940053.520498184,1703233.29305037,30.3157321695182,22.02624832815,39.9081952840498,4.57088106651506,1218754.0627793,1145681.00668724,1294053.52424204,28.5564375350588,26.844274084272,30.3207675449878,0.886951939003685,489398.166730175,389896.339705156,600036.185864528,11.4670125867169,9.13560070072529,14.0593548638847,1.25740617437206,1708152.22950947,1581844.33669881,1839240.52433663,40.0234501217756,37.0639494633678,43.0949596388576,1.53875080160869,0.140711755026206,0.0916864002164638,0.198137385713746,0.0272543088795877,4714760,110.470810760427
2011,9300531.18518263,7218582.73611346,11641640.7313938,4321598896,215.210421165903,167.035000466953,269.382721801625,26.1433694394489,1253655.09479121,955231.427811717,1592010.7577523,29.0090571790818,22.1036577155706,36.8384664117219,3.76449264847203,1195402.25295384,1123575.71552393,1269422.07284348,27.6611106611556,25.9990744759744,29.3738984897104,0.861013500995047,409690.435881572,330021.870053482,497842.553358575,9.48006619172305,7.6365687329045,11.519869505228,0.991605967944732,1605092.68883541,1495770.02103381,1718214.92083671,37.1411768528787,34.6114958150853,39.7587782250467,1.31325041197761,0.13678307094359,0.0933163493453721,0.186964312188185,0.0239603874435009,4763905,110.234779178822
2012,9252683.33516963,7235500.82266986,11513555.1156238,4375486530,211.466388291444,165.364486281937,263.137711353527,24.9731050682551,1197532.56944653,887920.129985785,1552725.0420371,27.3691293810594,20.2930605293347,35.4869117157835,3.88288338431258,1169623.73750577,1097801.27805795,1243689.12599242,26.7312841551765,25.0898104823546,28.424019076855,0.8506546187878,380413.050420268,294780.772861283,476797.342165706,8.69418858478962,6.73709702544285,10.8970131412039,1.06261111758192,1550036.78792604,1435488.08082075,1668918.40004907,35.4254727399661,32.8075077132223,38.142464583226,1.36115967750801,0.131230455457617,0.0880623244475166,0.181417732568061,0.0238907451837719,4736204,108.244053947528
2013,9152935.25184287,7212249.64772035,11320825.9520463,4429470074,206.637252288227,162.82420983166,255.579691541366,23.6898158711162,1114884.3259333,870519.954564921,1389011.20028117,25.1696999258991,19.6529142317651,31.3584057929267,2.98984095408698,1153981.35234839,1081190.0956086,1229109.73365415,26.0523568975441,24.4090168247202,27.7484600442104,0.851994372398178,352803.128227272,285419.830468846,427219.56649458,7.96490601207913,6.44365636747829,9.64493628712525,0.817421843242146,1506784.48057566,1406009.48367089,1610996.66130405,34.0172629096232,31.7421601270963,36.3699637742276,1.18070863484924,0.123407148833614,0.0867668169389828,0.165393977465922,0.0201086431888501,4687281,105.820355972451
2014,9085648.18139031,7554060.42752844,10756201.7062426,4483449349,202.64861882329,168.487694172642,239.909071542019,18.233013408002,1050075.02325517,829116.969013628,1296732.88433668,23.421141659365,18.4928367529915,28.9226616249362,2.66373392222857,1145856.44830782,1069460.6651865,1224849.68206308,25.5574750401361,23.8535239708917,27.3193603120837,0.884251027430554,313421.391688176,251939.784305778,381514.061350159,6.99063081326172,5.61932933093068,8.50938711809587,0.737993208294848,1459277.83999599,1359809.86021046,1562205.80834853,32.5481058533978,30.3295466137864,34.8438375621878,1.15175251464944,0.116510744094159,0.0857104822070902,0.15128288919498,0.016760471640342,5043015,112.480695273714
2015,8988998.25250635,7607358.75878532,10483979.881698,4537325071,198.112282277479,167.661753119855,231.060806039788,16.1829938791281,949131.570348662,766493.461867866,1150989.04749626,20.9183066123027,16.8930691514006,25.3671277566759,2.16381654767727,1120144.62469384,1043124.0188263,1199868.92057511,24.6873346556801,22.9898453935636,26.4444116698622,0.881381651624542,282843.98172865,228131.961464603,343348.023561569,6.23371650262458,5.02789546472419,7.5671903200424,0.64840538073066,1402988.60642249,1307355.9287077,1501947.97236327,30.9210511583047,28.813362680659,33.1020579055018,1.0941952081694,0.106292683187221,0.0805815788980598,0.135048651328055,0.0139171000947648,5155055,113.614407593324
2016,8833550.22209888,7641440.52885575,10110629.3956372,4591072660,192.407109978061,166.441289318557,220.223685060066,13.7263787636045,849768.117865277,712768.603890559,998629.519125893,18.5091411266246,15.5250996156214,21.7515511750993,1.58943658954055,1106561.16110076,1029015.99347305,1186882.54815626,24.1024536758423,22.4134111933887,25.8519661101651,0.877300456183952,246674.519730023,198932.380997627,299474.006298272,5.37291691937681,4.33302619518173,6.52296377069911,0.559198111443306,1353235.68083079,1261226.56446313,1448437.13899485,29.4753705952192,27.4712830282918,31.5489918426788,1.04036465638848,0.0966873949327589,0.0766718044137698,0.118722212913185,0.0107395785051711,5357855,116.701594524535
2017,8759941.65187396,7665385.36573543,9926335.66184286,4644628036,188.603728521996,165.037658695634,213.716482458981,12.4230238825731,787714.017648461,670134.899898778,914655.011301954,16.9596792583384,14.4281715285839,19.6927505111833,1.34376879220006,1097236.39803837,1019762.80955848,1177505.42420095,23.6237733039936,21.9557476218635,25.351985456623,0.866505387164391,219375.0865991,179637.134068608,263024.195778292,4.72320032731895,3.86763229856645,5.66297653417282,0.458382471242382,1316611.48463747,1228873.8552516,1407330.60171464,28.3469736313125,26.4579605885925,30.3001788476187,0.980278570574295,0.0903124313358823,0.0729816996191719,0.109265803231766,0.00926528519890108,5358816,115.376644985657
2018,8676519.33724727,7625957.59659188,9793756.97243171,4697803239,184.693119226811,162.330289469833,208.475248412415,11.7760895404107,746004.763920002,642241.164475314,857423.25702707,15.8798639697562,13.6710954418777,18.2515787359708,1.16906745414368,1066196.00196469,989154.148668384,1146085.19704742,22.6956291637204,21.0556742874344,24.3961941090445,0.852294518134874,191411.323860086,155873.634889263,230543.559553951,4.07448575689667,3.31801114178726,4.90747585254391,0.405835698802531,1257607.32582477,1172179.71654694,1345996.15275747,26.7701149206171,24.9516562723572,28.6516076617118,0.943985466024396,0.0863292669559728,0.070628086585091,0.10342422042472,0.00837373924271332,5901930,125.631698471397
2019,8574980.59387944,7566825.60702918,9645147.60711746,4750366389,180.511983533223,159.28930502184,203.040077696993,11.1648637319442,671021.775556569,586815.667805647,760790.315090563,14.1256846442496,12.3530612115411,16.0154028719186,0.9346467150108,1040318.09007322,963859.459564001,1119652.76796719,21.8997442488265,20.2902130201141,23.5698191735247,0.836756751922495,166709.184604045,136275.808859632,200163.808203855,3.50939634867067,2.86874311790336,4.2136498916664,0.343382654943372,1207027.27467726,1124273.24698608,1292677.51043145,25.4091405974972,23.6670849134807,27.2121643800948,0.90447416193269,0.0785528084665979,0.0652257239191129,0.0929883159414503,0.00708768885374175,6144475,129.347391271297
2020,8498292.55777536,7518783.04929948,9536796.09114296,4802143327,176.968740395436,156.571400254241,198.594574166965,10.7238492755053,648685.760015525,563466.351504629,739817.719463354,13.5082548737831,11.7336429409873,15.4059899733466,0.937235927514103,1108425.33381823,1033370.0015174,1186073.9090777,23.081887780944,21.518932925373,24.6988444182624,0.811304745467214,165586.460155312,139412.709598524,193978.46695334,3.44817821709535,2.90313512332457,4.03941435614173,0.290052290946918,1274148.85097547,1185975.64025186,1365437.81140427,26.5329200778241,24.6967980648083,28.4339245712869,0.953474129447615,0.0766115970323232,0.0634011950590759,0.0909433612754867,0.00703158947715942,4994546,104.00659996794
